l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326,wkt_srid_3857,betweenness_centrality_edges,betweenness_centrality_edges_inverted
95,42,101,380000,3,4,50,424,50Hertz,424,47152,0.025,0.25,13.7,2.6,1022003,'SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,11.6993927384808 53.5722744896829)','SRID=3857;LINESTRING(1356648.9481359 7135343.23805745,1302370.44223821 7089562.79900337)',0.04240610697277731,
96,102,42,380000,3,4,50,423,50Hertz,423,71640,0.025,0.25,13.7,2.6,1022004,'SRID=4326;LINESTRING(11.3706374165175 53.6009910913085,12.1869848529515 53.8157751978716)','SRID=3857;LINESTRING(1265773.56720167 7094948.04461531,1356648.9481359 7135343.23805745)',0.04240610697277731,0.04240610697277731
97,103,87,380000,3,4,50,Kusenhorst,Amprion,,40861,0.025,0.25,13.7,2.6,1082800,'SRID=4326;LINESTRING(6.94821096676896 51.4445758936096,7.06034476225792 51.6964980793073)','SRID=3857;LINESTRING(773471.306744959 6700314.03780132,785953.983759508 6745433.35639174)',0.005389382569094022,0.005389382569094022
98,104,103,380000,3,4,50,Büscherhof West,Amprion,,16667,0.025,0.25,13.7,2.6,1082801,'SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.94821096676896 51.4445758936096)','SRID=3857;LINESTRING(771083.28311433 6710077.04538898,773471.306744959 6700314.03780132)',0.00219598358697271,0.00219598358697271
99,105,87,380000,3,4,50,Lippe Nord,Amprion,,37010,0.025,0.25,13.7,2.6,1082805,'SRID=4326;LINESTRING(6.68078100082738 51.6463022042214,7.06034476225792 51.6964980793073)','SRID=3857;LINESTRING(743701.13911348 6736423.28845178,785953.983759508 6745433.35639174)',0.09441187717348264,0.09441187717348264
100,106,107,380000,3,3,50,Weitmar West,Amprion,,24754,0.033333,0.333333,10.275,1.95,1082806,'SRID=4326;LINESTRING(7.16721463545721 51.3899067765993,7.12557294579876 51.4489772806916)','SRID=3857;LINESTRING(797850.683625194 6690555.68949522,793215.151936644 6701100.18616622)',0.0460616048335271,
101,108,107,380000,3,4,50,Eiberg Nord,Amprion,,14690,0.025,0.25,13.7,2.6,1082807,'SRID=4326;LINESTRING(6.99606886995841 51.5141696109019,7.12557294579876 51.4489772806916)','SRID=3857;LINESTRING(778798.824158444 6712753.31944486,793215.151936644 6701100.18616622)',0.004273504273504273,0.004273504273504273
102,109,106,380000,3,4,50,Kemnade Süd,Amprion,,17517,0.025,0.25,13.7,2.6,1082808,'SRID=4326;LINESTRING(7.31318287435069 51.4466114132712,7.16721463545721 51.3899067765993)','SRID=3857;LINESTRING(814099.793650806 6700677.60023477,797850.683625194 6690555.68949522)',0.014137068146147711,0.014137068146147711
103,110,111,380000,3,4,50,Sauerland Nord,Amprion,,114533,0.025,0.25,13.7,2.6,1082809,'SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,8.62480055555283 51.4278884079658)','SRID=3857;LINESTRING(889764.146430726 6743136.56132211,960108.406037683 6697334.11102728)',0.006182738527686176,
104,87,112,380000,3,4,50,Recklinghausen,Amprion,,35448,0.025,0.25,13.7,2.6,1082810,'SRID=4326;LINESTRING(7.06034476225792 51.6964980793073,7.35311188155085 51.5758105365035)','SRID=3857;LINESTRING(785953.983759508 6745433.35639174,818544.670400209 6723786.98835946)',0.048501051567814354,
105,113,87,380000,3,4,50,Westfalen West,Amprion,,23002,0.025,0.25,13.7,2.6,1082811,'SRID=4326;LINESTRING(7.12323886855291 51.5256121997715,7.06034476225792 51.6964980793073)','SRID=3857;LINESTRING(792955.323646165 6714800.40292274,785953.983759508 6745433.35639174)',0.02411894689357386,0.02411894689357386
106,87,85,380000,3,4,50,Hamaland,Amprion,,63817,0.025,0.25,13.7,2.6,1082814,'SRID=4326;LINESTRING(7.06034476225792 51.6964980793073,7.03491005788042 52.2028530841971)','SRID=3857;LINESTRING(785953.983759508 6745433.35639174,783122.605419727 6836887.32820529)',0.002740062697236145,0.002740062697236145
107,110,114,380000,3,4,50,Arpe West,Amprion,,67402,0.025,0.25,13.7,2.6,1082816,'SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,8.2117054289867 51.1779850077285)','SRID=3857;LINESTRING(889764.146430726 6743136.56132211,914122.866899159 6652837.80275815)',0.004246051355259064,
108,115,116,220000,3,4,50,Frimmersdorf 5e,Amprion,,21325,0.04,0.16,23,2.6,1082942,'SRID=4326;LINESTRING(6.57648211320418 51.0555954842661,6.77252314401924 51.1471055233119)','SRID=3857;LINESTRING(732090.640052962 6631133.81838563,753913.827777882 6647356.35380258)',0.0083197593904232,
109,117,118,380000,3,4,50,Ließem Ost,Amprion,,34590,0.025,0.25,13.7,2.6,1082943,'SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.13685596657706 50.6429209835364)','SRID=3857;LINESTRING(776183.775582748 6585233.44292637,794471.172064294 6558371.99009649)',0.0017181713916189286,
110,117,119,380000,3,4,50,Sechtem Süd,Amprion,,44758,0.025,0.25,13.7,2.6,1082944,'SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.45655251893853 50.8713380734833)','SRID=3857;LINESTRING(776183.775582748 6585233.44292637,718740.138688264 6598566.39602202)',0.02932042453984659,
111,117,120,380000,3,4,50,Siegtal Süd,Amprion,,68015,0.025,0.25,13.7,2.6,1082946,'SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.86394571439194 50.7682419302039)','SRID=3857;LINESTRING(776183.775582748 6585233.44292637,875410.432552057 6580400.34033273)',0.016543146882378266,
112,121,122,380000,3,4,50,Röhe Nord,Amprion,,12227,0.025,0.25,13.7,2.6,1082948,'SRID=4326;LINESTRING(6.32166521557731 50.8383474955825,6.16738172896202 50.8020443318383)','SRID=3857;LINESTRING(703724.552763617 6592748.92614895,686549.79359579 6586352.07469177)',0.004273504273504273,
113,123,124,380000,3,4,50,Neurath 3c,Amprion,,10621,0.025,0.25,13.7,2.6,1082949,'SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.61240236819431 51.0359242961049)','SRID=3857;LINESTRING(746085.180935131 6622861.05835928,736089.264547628 6627650.77657821)',0.004535021249644439,
114,455,173,380000,3,4,50,Meerbusch West,Amprion,,30172,0.025,0.25,13.7,2.6,1082951,'SRID=4326;LINESTRING(6.80890626354321 51.2686076250227,6.62284324444971 51.2587133994989)','SRID=3857;LINESTRING(757963.978116761 6668945.5453907,737251.537575814 6667185.35021501)',0.004273504273504273,0.004273504273504273
115,125,126,380000,3,4,50,Leichlingen Ost,Amprion,,28548,0.025,0.25,13.7,2.6,1082952,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,7.23319688909308 51.2325069074323)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,805195.794501331 6662525.01212664)',0.004503573729032988,
116,127,119,380000,3,4,50,Weisweiler Süd,Amprion,,16770,0.025,0.25,13.7,2.6,1082953,'SRID=4326;LINESTRING(6.30090126366431 50.8289532360211,6.45655251893853 50.8713380734833)','SRID=3857;LINESTRING(701413.120209805 6591093.12002968,718740.138688264 6598566.39602202)',0.004273504273504273,0.004273504273504273
117,118,496,380000,3,4,50,380 kV Weißenthurm Ost,Amprion,,42735,0.025,0.25,13.7,2.6,1082954,'SRID=4326;LINESTRING(7.13685596657706 50.6429209835364,7.44948701423191 50.4025259728409)','SRID=3857;LINESTRING(794471.172064294 6558371.99009649,829273.101095401 6516280.29433337)',0.0025553328818853443,
118,121,119,380000,3,4,50,Weisweiler Nord,Amprion,,14747,0.025,0.25,13.7,2.6,1082955,'SRID=4326;LINESTRING(6.32166521557731 50.8383474955825,6.45655251893853 50.8713380734833)','SRID=3857;LINESTRING(703724.552763617 6592748.92614895,718740.138688264 6598566.39602202)',0.00852870660151174,0.00852870660151174
452,46,47,380000,6,,,,,921;922,5180,,,,,3749525,'SRID=4326;LINESTRING(13.524229382887 52.5356572171711,13.4564332845965 52.5214575892113)','SRID=3857;LINESTRING(1505510.32827441 6897564.72921428,1497963.30113494 6894966.46508631)',0.00881959661402916,
119,129,124,220000,3,2,50,Neurath 1a,Amprion,,34376,0.08,0.32,11.5,1.3,1082956,'SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.61240236819431 51.0359242961049)','SRID=3857;LINESTRING(737583.914466148 6667522.95228354,736089.264547628 6627650.77657821)',0.00020650695168896452,0.00020650695168896452
120,125,130,380000,3,4,50,Leichlingen West,Amprion,,16939,0.025,0.25,13.7,2.6,1082957,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,7.12308198261157 51.1715887959352)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,792937.859183061 6651702.10327713)',0.004503573729032988,
121,125,123,380000,3,4,50,Opladen Nord,Amprion,,22041,0.025,0.25,13.7,2.6,1082958,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,6.70219721289106 51.0088597430362)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,746085.180935131 6622861.05835928)',0.10577017156115831,0.10577017156115831
122,131,132,380000,3,4,50,St. Peter Nord,Amprion,,20649,0.025,0.25,13.7,2.6,1082959,'SRID=4326;LINESTRING(6.80109337218585 51.1225390893163,7.00877917051357 51.1742549445955)','SRID=3857;LINESTRING(757094.251029236 6642998.15971084,780213.728344072 6652175.4805311)',0.026923951786373173,
123,133,123,380000,3,4,50,Brauweiler West,Amprion,,22324,0.025,0.25,13.7,2.6,1082960,'SRID=4326;LINESTRING(6.84265069037124 50.8635385173748,6.70219721289106 51.0088597430362)','SRID=3857;LINESTRING(761720.39052837 6597190.67175024,746085.180935131 6622861.05835928)',0.0016309172626089111,0.0016309172626089111
125,117,134,220000,3,4,50,Godorf West,Amprion,,24482,0.04,0.16,23,2.6,1082962,'SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.80459031409238 50.966251141378)','SRID=3857;LINESTRING(776183.775582748 6585233.44292637,757483.528821606 6615326.11018264)',0.006427323142032411,
126,135,136,380000,3,4,50,Haarstrang West,Amprion,,30293,0.025,0.25,13.7,2.6,1082963,'SRID=4326;LINESTRING(7.71862724482037 51.5342075253387,7.93077012209125 51.6729710114195)','SRID=3857;LINESTRING(859233.654516491 6716338.44829307,882849.291589706 6741209.0474158)',0.00585637733512142,
128,123,131,380000,3,4,50,St. Peter Süd,Amprion,,18129,0.025,0.25,13.7,2.6,1082965,'SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.80109337218585 51.1225390893163)','SRID=3857;LINESTRING(746085.180935131 6622861.05835928,757094.251029236 6642998.15971084)',0.028666297964985505,
130,117,496,380000,3,4,50,380 kV Mittelrhein,Amprion,,62393,0.025,0.25,13.7,2.6,1082967,'SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.44948701423191 50.4025259728409)','SRID=3857;LINESTRING(776183.775582748 6585233.44292637,829273.101095401 6516280.29433337)',0.28010254041194993,
131,137,105,220000,3,2,50,Pfalzdorf Süd,Amprion,,41076,0.08,0.32,11.5,1.3,1082973,'SRID=4326;LINESTRING(6.22183149094702 51.6946456455863,6.68078100082738 51.6463022042214)','SRID=3857;LINESTRING(692611.113373776 6745100.67040111,743701.13911348 6736423.28845178)',0.004273504273504273,0.004273504273504273
132,138,87,220000,3,3,50,Scholven D,Amprion,,13502,0.053333,0.213333,17.25,1.95,1082974,'SRID=4326;LINESTRING(7.00674991840299 51.5999114356605,7.06034476225792 51.6964980793073)','SRID=3857;LINESTRING(779987.833032432 6728105.09603163,785953.983759508 6745433.35639174)',0.005389382569094019,0.005389382569094019
133,139,105,220000,3,2,50,Schermbeck Nord,Amprion,,32157,0.08,0.32,11.5,1.3,1082975,'SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,6.68078100082738 51.6463022042214)','SRID=3857;LINESTRING(783424.266934502 6727861.0439117,743701.13911348 6736423.28845178)',0.0027640513186551726,0.0027640513186551726
134,140,87,220000,3,2,50,Hochlarmark Ost,Amprion,,28027,0.08,0.32,11.5,1.3,1082976,'SRID=4326;LINESTRING(7.26408383605774 51.5735729812508,7.06034476225792 51.6964980793073)','SRID=3857;LINESTRING(808634.113709598 6723386.20644222,785953.983759508 6745433.35639174)',0.009230411576949746,0.009230411576949746
135,139,107,220000,3,1,50,Gladbeck West,Amprion,,22121,0.16,0.64,5.75,0.65,1082997,'SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,7.12557294579876 51.4489772806916)','SRID=3857;LINESTRING(783424.266934502 6727861.0439117,793215.151936644 6701100.18616622)',0.05159467975158482,0.05159467975158482
136,106,141,220000,3,2,50,Laer West,Amprion,,18409,0.08,0.32,11.5,1.3,1082983,'SRID=4326;LINESTRING(7.16721463545721 51.3899067765993,7.27894732573719 51.4722814207425)','SRID=3857;LINESTRING(797850.683625194 6690555.68949522,810288.709812124 6705263.89001229)',0.011944751638806723,
137,142,107,220000,3,2,50,Herne 1A,Amprion,,17740,0.08,0.32,11.5,1.3,1082984,'SRID=4326;LINESTRING(7.18667757416348 51.5505890861964,7.12557294579876 51.4489772806916)','SRID=3857;LINESTRING(800017.288051317 6719270.56504207,793215.151936644 6701100.18616622)',0.0035922244083996676,0.0035922244083996676
138,129,123,220000,3,2,50,Frixheim Nord,Amprion,,30679,0.08,0.32,11.5,1.3,1082985,'SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.70219721289106 51.0088597430362)','SRID=3857;LINESTRING(737583.914466148 6667522.95228354,746085.180935131 6622861.05835928)',0.023080743774380734,0.023080743774380734
139,140,143,220000,3,2,50,Knepper C,Amprion,,7064,0.08,0.32,11.5,1.3,1082986,'SRID=4326;LINESTRING(7.26408383605774 51.5735729812508,7.35135789785079 51.5683686345539)','SRID=3857;LINESTRING(808634.113709598 6723386.20644222,818349.41782786 6722454.10104968)',0.004273504273504273,
140,142,144,220000,3,3,50,Herne 4,Amprion,,15154,0.053333,0.213333,17.25,1.95,1082987,'SRID=4326;LINESTRING(7.18667757416348 51.5505890861964,7.17937918293452 51.4722019618656)','SRID=3857;LINESTRING(800017.288051317 6719270.56504207,799204.834856098 6705249.68964155)',0.0006812798651046059,
141,140,106,220000,3,2,50,Pöppinghausen Ost,Amprion,,30939,0.08,0.32,11.5,1.3,1082989,'SRID=4326;LINESTRING(7.26408383605774 51.5735729812508,7.16721463545721 51.3899067765993)','SRID=3857;LINESTRING(808634.113709598 6723386.20644222,797850.683625194 6690555.68949522)',0.019323234445555094,0.019323234445555094
142,145,146,220000,3,2,50,Frixheim Süd,Amprion,,43153,0.08,0.32,11.5,1.3,1082990,'SRID=4326;LINESTRING(6.93488872133436 51.033522366054,6.82804663323414 51.1626523772377)','SRID=3857;LINESTRING(771988.281166956 6627225.58467348,760094.674324349 6650115.63313813)',0.004273504273504273,
143,147,107,220000,3,1,50,Herdecke Nord,Amprion,,37507,0.16,0.64,5.75,0.65,1082992,'SRID=4326;LINESTRING(7.50597986222128 51.4016012425797,7.12557294579876 51.4489772806916)','SRID=3857;LINESTRING(835561.856167038 6692642.15165682,793215.151936644 6701100.18616622)',0.10879533968315253,0.10879533968315253
144,144,107,220000,3,2,50,Bochum West,Amprion,,12828,0.08,0.32,11.5,1.3,1082996,'SRID=4326;LINESTRING(7.17937918293452 51.4722019618656,7.12557294579876 51.4489772806916)','SRID=3857;LINESTRING(799204.834856098 6705249.68964155,793215.151936644 6701100.18616622)',0.010212812407673222,0.010212812407673222
145,140,141,220000,3,2,50,Pöppinghausen West,Amprion,,12653,0.08,0.32,11.5,1.3,1082998,'SRID=4326;LINESTRING(7.26408383605774 51.5735729812508,7.27894732573719 51.4722814207425)','SRID=3857;LINESTRING(808634.113709598 6723386.20644222,810288.709812124 6705263.89001229)',0.0014683524765608986,
149,125,148,220000,3,2,50,Eller Ost,Amprion,,21641,0.08,0.32,11.5,1.3,1083953,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,6.84699935555237 51.2055917675691)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,762204.481721962 6657741.41623594)',0.004273504273504273,
150,149,150,220000,3,2,50,Gremberghoven West,Amprion,,20605,0.08,0.32,11.5,1.3,1083959,'SRID=4326;LINESTRING(7.19316581458292 50.7983350844101,7.04738454562441 50.9055286430507)','SRID=3857;LINESTRING(800739.555670952 6585698.76129349,784511.259043296 6604599.81577228)',0.0041276304391936105,
151,145,125,220000,3,2,50,Kasselberg Süd,Amprion,,4849,0.08,0.32,11.5,1.3,1083962,'SRID=4326;LINESTRING(6.93488872133436 51.033522366054,6.96569237109475 51.0693162521151)','SRID=3857;LINESTRING(771988.281166956 6627225.58467348,775417.327772857 6633564.13630515)',0.00852870660151174,0.00852870660151174
152,129,151,220000,3,2,50,Osterath West,Amprion,,19882,0.08,0.32,11.5,1.3,1083967,'SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.7097559453279 51.0909324851035)','SRID=3857;LINESTRING(737583.914466148 6667522.95228354,746926.615181043 6637394.41607483)',0.0027030409103296544,
153,125,1480,220000,3,2,50,Niederaußem 5e,Amprion,,26499,0.08,0.32,11.5,1.3,1083971,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,6.66790553761492 50.9935747547444)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,742267.849104941 6620157.24993422)',0.0027298747001780767,
154,149,120,220000,3,2,50,Leuscheid Nord,Amprion,,51136,0.08,0.32,11.5,1.3,1083988,'SRID=4326;LINESTRING(7.19316581458292 50.7983350844101,7.86394571439194 50.7682419302039)','SRID=3857;LINESTRING(800739.555670952 6585698.76129349,875410.432552057 6580400.34033273)',0.0006199942495445705,0.0006199942495445705
155,126,120,380000,3,4,50,Dauersberg Ost,Amprion,,73840,0.025,0.25,13.7,2.6,1083990,'SRID=4326;LINESTRING(7.23319688909308 51.2325069074323,7.86394571439194 50.7682419302039)','SRID=3857;LINESTRING(805195.794501331 6662525.01212664,875410.432552057 6580400.34033273)',0.005321060627890333,0.005321060627890333
156,129,153,220000,3,2,50,Fichtenhain Ost,Amprion,,34101,0.08,0.32,11.5,1.3,1083998,'SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.33000626218352 51.2429166388389)','SRID=3857;LINESTRING(737583.914466148 6667522.95228354,704653.073824502 6664375.87170608)',0.004111289458653199,
157,125,147,220000,3,1,50,Bigge West,Amprion,,119419,0.16,0.64,5.75,0.65,1084000,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,7.50597986222128 51.4016012425797)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,835561.856167038 6692642.15165682)',0.11208053889982926,
158,34,161,220000,3,2,50,204 blau,TenneT,204,33181,0.08,0.32,11.5,1.3,1637164,'SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.05283756803222 53.3338809660191)','SRID=3857;LINESTRING(904208.405183638 7087358.78852429,896437.777514289 7044997.24820776)',0.0211845019125533,
159,125,154,220000,3,1,50,Dünnwald West,Amprion,,9876,0.16,0.64,5.75,0.65,1084001,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,7.0235445515269 50.9990684211965)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,781857.403039845 6621128.93889009)',0.007270684545845142,
161,130,120,380000,3,4,50,Dauersberg West,Amprion,,83802,0.025,0.25,13.7,2.6,1084017,'SRID=4326;LINESTRING(7.12308198261157 51.1715887959352,7.86394571439194 50.7682419302039)','SRID=3857;LINESTRING(792937.859183061 6651702.10327713,875410.432552057 6580400.34033273)',0.005321060627890333,0.005321060627890333
162,125,155,220000,3,1,50,Bigge Ost,Amprion,,121516,0.16,0.64,5.75,0.65,1084020,'SRID=4326;LINESTRING(6.96569237109475 51.0693162521151,7.72438409063489 51.4093341491518)','SRID=3857;LINESTRING(775417.327772857 6633564.13630515,859874.503661138 6694022.10726066)',0.004273504273504273,
164,117,156,220000,3,4,50,Knapsack 2b,Amprion,,13422,0.04,0.16,23,2.6,1084023,'SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.84223119628968 50.8598647273121)','SRID=3857;LINESTRING(776183.775582748 6585233.44292637,761673.692660819 6596542.75022486)',0.004273504273504273,
165,117,149,220000,3,2,50,Troisdorf Ost,Amprion,,17042,0.08,0.32,11.5,1.3,1084027,'SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.19316581458292 50.7983350844101)','SRID=3857;LINESTRING(776183.775582748 6585233.44292637,800739.555670952 6585698.76129349)',0.01329382311716359,
166,154,150,220000,3,1,50,Merheim Ost,Amprion,,11404,0.16,0.64,5.75,0.65,1084032,'SRID=4326;LINESTRING(7.0235445515269 50.9990684211965,7.04738454562441 50.9055286430507)','SRID=3857;LINESTRING(781857.403039845 6621128.93889009,784511.259043296 6604599.81577228)',0.0054560466498368015,0.0054560466498368015
169,157,110,380000,3,4,50,Gütersloh Süd,Amprion,,57561,0.025,0.25,13.7,2.6,1084345,'SRID=4326;LINESTRING(8.36422958832611 51.9271205112378,7.99288732000281 51.6837077158762)','SRID=3857;LINESTRING(931101.778650493 6786958.61992996,889764.146430726 6743136.56132211)',0.048851700905232484,0.048851700905232484
170,119,158,380000,3,4,50,Hambach 3c,Amprion,,4315,0.025,0.25,13.7,2.6,1084358,'SRID=4326;LINESTRING(6.45655251893853 50.8713380734833,6.48812326066423 50.8810703279012)','SRID=3857;LINESTRING(718740.138688264 6598566.39602202,722254.577581136 6600283.34205643)',0.004273504273504273,
171,159,60,380000,3,2,50,302,transpower,302,31685,0.05,0.5,6.85,1.3,1086366,'SRID=4326;LINESTRING(8.05408740677995 53.332302708936,8.47470705828713 53.4286512121137)','SRID=3857;LINESTRING(896576.908927261 7044703.03862488,943400.074350683 7062683.76123891)',0.00711119220219859,0.00711119220219859
172,160,161,220000,3,2,50,302,TenneT,302,32250,0.08,0.32,11.5,1.3,1086367,'SRID=4326;LINESTRING(8.47791063608626 53.428485495717,8.05283756803222 53.3338809660191)','SRID=3857;LINESTRING(943756.695000001 7062652.8,896437.777514289 7044997.24820776)',0.003797404118603283,
173,123,1480,380000,3,4,50,Niederaußem 8h,Amprion,,2721,0.025,0.25,13.7,2.6,1101988,'SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.66790553761492 50.9935747547444)','SRID=3857;LINESTRING(746085.180935131 6622861.05835928,742267.849104941 6620157.24993422)',0.0016058783971813122,
174,115,151,220000,3,4,50,Frimmersdorf 4d,Amprion,,11477,0.04,0.16,23,2.6,1101991,'SRID=4326;LINESTRING(6.57648211320418 51.0555954842661,6.7097559453279 51.0909324851035)','SRID=3857;LINESTRING(732090.640052962 6631133.81838563,746926.615181043 6637394.41607483)',0.0018178446598064522,
175,162,134,220000,3,2,50,Bocklemünd Süd,Amprion,,4814,0.08,0.32,11.5,1.3,1101996,'SRID=4326;LINESTRING(6.85153261718464 50.9841665158571,6.80459031409238 50.966251141378)','SRID=3857;LINESTRING(762709.122098498 6618493.44046673,757483.528821606 6615326.11018264)',0.004273504273504273,0.004273504273504273
176,115,123,220000,3,2,50,Frimmersdorf 3c,Amprion,,5731,0.08,0.32,11.5,1.3,1101999,'SRID=4326;LINESTRING(6.57648211320418 51.0555954842661,6.70219721289106 51.0088597430362)','SRID=3857;LINESTRING(732090.640052962 6631133.81838563,746085.180935131 6622861.05835928)',0.014281164510706577,
513,207,374,220000,3,,,Amelsbüren - Münster,,,3523,,,,,3861964,'SRID=4326;LINESTRING(7.60711615834737 51.8986046345034,7.59135990137681 51.9284416773768)','SRID=3857;LINESTRING(846820.297152514 6781812.59465969,845066.318649743 6787197.11912817)',0.004273504273504273,
177,134,1480,220000,3,2,50,Niederaußem 2b,Amprion,,14453,0.08,0.32,11.5,1.3,1102000,'SRID=4326;LINESTRING(6.80459031409238 50.966251141378,6.66790553761492 50.9935747547444)','SRID=3857;LINESTRING(757483.528821606 6615326.11018264,742267.849104941 6620157.24993422)',0.0025824971108634083,
181,123,163,380000,3,4,50,Paffendorf Süd,Amprion,,13159,0.025,0.25,13.7,2.6,1102892,'SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.59601984709512 50.9525274662191)','SRID=3857;LINESTRING(746085.180935131 6622861.05835928,734265.570640955 6612900.6732535)',0.015113699126839944,
182,112,164,380000,3,4,50,Datteln West,Amprion,,10045,0.025,0.25,13.7,2.6,1109593,'SRID=4326;LINESTRING(7.35311188155085 51.5758105365035,7.33861261905923 51.6319781599433)','SRID=3857;LINESTRING(818544.670400209 6723786.98835946,816930.619882765 6733853.97843745)',0.004273504273504273,
183,112,165,380000,3,4,50,Mengede Nord,Amprion,,34610,0.025,0.25,13.7,2.6,1109595,'SRID=4326;LINESTRING(7.35311188155085 51.5758105365035,7.70820629045949 51.6762421808501)','SRID=3857;LINESTRING(818544.670400209 6723786.98835946,858073.599183458 6741796.25784715)',0.034457470964633634,
184,166,165,380000,3,4,50,Bergkamen A,Amprion,,15219,0.025,0.25,13.7,2.6,1109596,'SRID=4326;LINESTRING(7.61702105012869 51.6371337810622,7.70820629045949 51.6762421808501)','SRID=3857;LINESTRING(847922.904661971 6734778.65094646,858073.599183458 6741796.25784715)',0.004273504273504273,0.004273504273504273
186,167,165,220000,3,2,50,Wambel Ost,Amprion,,25183,0.08,0.32,11.5,1.3,1109600,'SRID=4326;LINESTRING(7.52228012599778 51.5321980611413,7.70820629045949 51.6762421808501)','SRID=3857;LINESTRING(837376.393230434 6715978.84927163,858073.599183458 6741796.25784715)',0.00852870660151174,0.00852870660151174
187,168,104,380000,3,4,50,Essen West,Amprion,,14745,0.025,0.25,13.7,2.6,1109607,'SRID=4326;LINESTRING(6.90660784108641 51.5652424548867,6.92675898550662 51.4992056970517)','SRID=3857;LINESTRING(768840.06797857 6721894.24942313,771083.28311433 6710077.04538898)',0.0003838179427044523,0.0003838179427044523
188,138,104,220000,3,2,50,Scholven E,Amprion,,24441,0.08,0.32,11.5,1.3,1109609,'SRID=4326;LINESTRING(7.00674991840299 51.5999114356605,6.92675898550662 51.4992056970517)','SRID=3857;LINESTRING(779987.833032432 6728105.09603163,771083.28311433 6710077.04538898)',0.00219598358697271,0.00219598358697271
189,139,104,220000,3,2,50,Buer Süd,Amprion,,16160,0.08,0.32,11.5,1.3,1109610,'SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,6.92675898550662 51.4992056970517)','SRID=3857;LINESTRING(783424.266934502 6727861.0439117,771083.28311433 6710077.04538898)',0.010666931682241101,0.010666931682241101
190,104,169,220000,3,2,50,LMG West,Amprion,,3436,0.08,0.32,11.5,1.3,1109616,'SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.96734395630657 51.490861901735)','SRID=3857;LINESTRING(771083.28311433 6710077.04538898,775601.181397639 6708585.15138781)',0.004273504273504274,
192,168,105,380000,3,4,50,Lippe Süd,Amprion,,42407,0.025,0.25,13.7,2.6,1116357,'SRID=4326;LINESTRING(6.90660784108641 51.5652424548867,6.68078100082738 51.6463022042214)','SRID=3857;LINESTRING(768840.06797857 6721894.24942313,743701.13911348 6736423.28845178)',0.004255725240735944,0.004255725240735944
193,104,170,220000,3,2,50,Osterfeld West,Amprion,,8912,0.08,0.32,11.5,1.3,1123975,'SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.87287367577891 51.4457833914382)','SRID=3857;LINESTRING(771083.28311433 6710077.04538898,765084.797874202 6700529.70600489)',0.004273504273504274,
196,139,87,220000,3,2,50,Polsum Süd,Amprion,,11836,0.08,0.32,11.5,1.3,1128368,'SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,7.06034476225792 51.6964980793073)','SRID=3857;LINESTRING(783424.266934502 6727861.0439117,785953.983759508 6745433.35639174)',0.041393382105678264,0.041393382105678264
