view_id,topo,result_id,branch_id,f_bus,t_bus,br_r,br_x,br_b,rate_a,rate_b,rate_c,tap,shift,br_status,link_type,branch_voltage,cables,frequency,geom,wkt_srid_3857,wires,length_m,betweenness_centrality_edges,betweenness_centrality_edges_inverted
35,0102000020110F00000200000079B26A9AC3972841B8387448B62B58417FC204B2D9942841DA52DA643B2D5841,1,4894,5752,7109,7.64655E-06,6.86353E-05,1.08101E-08,5370,,,0,0,1,line,380000,9,50,'SRID=4326;MULTILINESTRING((7.2391438 49.3602869,7.2391438 49.3602869,7.2366532 49.3625329,7.2339935 49.365509,7.2341553 49.368374,7.2364408 49.3687959,7.23579349808914 49.3693923895665))','SRID=3857;LINESTRING(805857.801595285 6336217.1320936,805484.847692564 6337773.57582542)',,1042,0.009827830296387634,0.009827830296387634
36,0102000020110F00000200000081600A9D5FAA31415B086BECD59F57419C5D734E0AA831419CEBB56650A05741,1,4164,4840,4841,3.05532E-06,2.74245E-05,7.67885E-09,7160,,,0,0,1,line,380000,12,50,'SRID=4326;MULTILINESTRING((10.4000441 48.5151162,10.4000441 48.5151162,10.3992612 48.517665,10.3946784 48.5180314,10.3946784 48.5180314))','SRID=3857;LINESTRING(1157727.61343959 6192983.69403275,1157130.30644784 6193473.60485354)',,512,0.002466091245376079,
37,0102000020110F000002000000E4AB3017BF5D2641CC86E086E7BD5941496365263A5B26418C8082FA79BE5941,1,614,663,664,9.33173E-05,0.000268959,0.000000003,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((6.5837127 51.7111326,6.5837127 51.7111326,6.5808159 51.7143932,6.5808159 51.7143932))','SRID=3857;LINESTRING(732895.545293209 6748062.10745401,732573.074992278 6748647.91421522)',,414,0.003690003196784948,
38,0102000020110F00000200000077EF1D77E2AB2C419B1751901AA1584104966CCEEDA72C41FE54F6DD2DA15841,1,4785,5943,6674,2.63405E-06,2.36431E-05,1.65502E-09,3580,,,0,0,1,line,380000,6,50,'SRID=4326;MULTILINESTRING((8.4397191 50.0585754,8.4397191 50.0585754,8.4362758 50.0596011,8.43517066491049 50.0590207035932))','SRID=3857;LINESTRING(939505.232650264 6456426.25494948,938998.903172195 6456503.46815991)',,329,0.0011676473892494824,
39,0102000020110F000002000000A38475F14ECF2741C40D80E6950159413CDE184209D3274160D373A554005941,1,1182,1772,6934,0.000204206,0.000588562,6.47418E-09,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((7.0086511 50.6249822,7.0086511 50.6249822,7.0074228 50.62266,7.0086688 50.6198796,7.0118732 50.6179458,7.01293747871825 50.6176585090635))','SRID=3857;LINESTRING(780199.471599717 6555223.60156578,780676.629095979 6553938.58519444)',,869,0.002466091245376079,0.002466091245376079
40,0102000020110F000002000000A38711DA786D2F4135AF9C3A08B85A411DDECECB886D2F4198FB0E2C86B85A41,1,5024,7059,6097,7.30184E-05,0.000210453,2.31499E-09,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((9.25103428497913 53.1144323159864,9.2522537 53.1147149,9.2516711 53.1146262,9.2515425 53.1150387,9.2514963 53.1151664,9.2513556 53.1154989,9.2512985 53.1156338,9.2511059 53.1171485,9.2511059 53.1171485))','SRID=3857;LINESTRING(1029820.42591499 7004192.91581326,1029828.39806265 7004696.68841448)',,302,0.004745077543177735,
41,0102000020110F0000020000001B155A8ED96B2E4183BF7A718FA55841C9840124E76A2E418C694939F4A55841,1,4978,6566,7164,6.05427E-05,0.000174496,1.91945E-09,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((8.954809 50.084887,8.954809 50.084887,8.9539078 50.0864122,8.9537613 50.0871917,8.95372017264305 50.0872105620739))','SRID=3857;LINESTRING(996844.778031024 6460989.77311695,996723.570324087 6461392.89510573)',,270,0.002466091245376079,
42,0102000020110F00000200000051AC1301E2E12C4144CEB262D9395841CF34ED58DEE22C415B4C9559CC395841,1,4988,7152,6388,9.7437E-06,2.80832E-05,3.08916E-10,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((8.50180858139899 49.4449115469225,8.5023799 49.4447374,8.502942 49.444607,8.502942 49.444607))','SRID=3857;LINESTRING(946417.002103219 6350693.54216344,946543.17368474 6350641.39973744)',,89,0.0045147920297481815,0.0045147920297481815
43,0102000020110F000002000000DEAD896C41A5284139389E3E27A85A41B85E34400CA82841E0186F83ED9F5A41,1,7174,6860,7084,0.000100981,0.000906402,1.5862E-08,1790,,,0,0,1,line,380000,3,50,'SRID=4326;MULTILINESTRING((7.25786759930428 52.9811397898606,7.2587639 52.9813181,7.2587922 52.9831445),(7.2546569 53.02667165,7.2550178 53.0267137,7.2550688 53.0265998,7.2558035 53.0249329,7.257628 53.021097,7.259399 53.017186,7.261083 53.013306,7.262853 53.009408,7.26433 53.0056677,7.2661044 53.0017193,7.2647135 52.99813,7.2631533 52.9941885,7.26177 52.990302,7.2602653 52.9868707,7.2587922 52.9831445))','SRID=3857;LINESTRING(807584.711987909 6987932.97840696,807942.125399551 6979510.05365583)',,5072,0.005072232117032775,
44,0102000020110F0000020000004AB5F9D8082C3341B6672208BCF95641333AB72B06283341D1E1CB0438FA5641,1,8794,5506,6988,0.000181504,0.000523131,5.75444E-09,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((11.2869439 47.4928625,11.2844798 47.493686,11.2804645 47.4950379,11.278697 47.4956342),(11.278697 47.4956342,11.2780666 47.4958277,11.2774338 47.4958246,11.2772681 47.4958226,11.277721105426 47.4958726956786))','SRID=3857;LINESTRING(1256456.84756024 6022896.12709992,1255430.17076458 6023392.07494398)',,771,0.0012391347368741533,0.0012391347368741533
