v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326,wkt_srid_3857,degree,betweenness_centrality_node,clustering_coefficient
249,7.71823231806437,51.6743422310609,generator,,,Gersteinwerk Block K,,,SRID=4326;POINT(7.71823231806437 51.6743422310609),SRID=3857;POINT(859189.691471115 6741455.19106726),1,0.0,0.0
250,7.71554347208106,51.6736430903867,generator,,,Gersteinwerk Block F,,,SRID=4326;POINT(7.71554347208106 51.6736430903867),SRID=3857;POINT(858890.37050543 6741329.68942622),1,0.0,0.0
251,7.71459457000395,51.6730996766998,generator,,,Gersteinwerk Block G,,,SRID=4326;POINT(7.71459457000395 51.6730996766998),SRID=3857;POINT(858784.739209393 6741232.1434294),1,0.0,0.0
252,7.71270099798652,51.6726636796219,generator,,,Gersteinwerk Block I,,,SRID=4326;POINT(7.71270099798652 51.6726636796219),SRID=3857;POINT(858573.947736633 6741153.88020054),1,0.0,0.0
253,7.98122155813857,51.6735263746248,substation,380000;110000,50,Station Lippborg,Amprion,,SRID=4326;POINT(7.98122155813857 51.6735263746248),SRID=3857;POINT(888465.519760284 6741308.73815237),2,0.0,1.0
254,7.79256713751168,49.8105487905969,substation,220000;110000,50,Niederhausen,,,SRID=4326;POINT(7.79256713751168 49.8105487905969),SRID=3857;POINT(867464.605720198 6413530.64467136),2,0.0,1.0
255,6.92013046576366,49.9705819072583,substation,220000;110000,,Station Wengerohr,Amprion; Westnetz,,SRID=4326;POINT(6.92013046576366 49.9705819072583),SRID=3857;POINT(770345.39967183 6441182.7034322),1,0.0,0.0
256,6.75552343093251,49.3648696290977,substation,220000,50,Dieffeln,VSE,,SRID=4326;POINT(6.75552343093251 49.3648696290977),SRID=3857;POINT(752021.428373435 6337000.44329061),4,0.012820394996829364,0.0
258,9.88280432069129,51.5155075368656,substation,220000;110000,50,Umspannwerk Rosdorf,TenneT;AVACON,,SRID=4326;POINT(9.88280432069129 51.5155075368656),SRID=3857;POINT(1100148.74458892 6712992.64835499),2,0.006142783183247841,0.0
259,9.85139361305404,51.6491352561387,substation,220000;110000,50,Hardegsen,TenneT;EON_Netz,,SRID=4326;POINT(9.85139361305404 51.6491352561387),SRID=3857;POINT(1096652.12060928 6736931.5503471),2,0.005568370844859433,0.0
260,8.78579308261945,48.5837674313704,substation,380000;110000,50,Netze BW Umspannwerk Oberjettingen,Netze BW,OBJTT,SRID=4326;POINT(8.78579308261945 48.5837674313704),SRID=3857;POINT(978030.012172263 6204528.2975891),2,0.006678070331331499,0.0
261,9.04543543896056,48.9029609976035,substation,380000;220000;110000,50,380kV-Umspannwerk Pulverdingen,EnBW Transportnetze AG,,SRID=4326;POINT(9.04543543896056 48.9029609976035),SRID=3857;POINT(1006933.26706852 6258411.91697979),6,0.05862864240213718,0.0
262,9.80131720045512,47.6525043492184,substation,380000,50,Umspannwerk Obermooweiler,,,SRID=4326;POINT(9.80131720045512 47.6525043492184),SRID=3857;POINT(1091077.63985802 6049237.42036395),,,
264,9.42534403844359,48.0644397162204,substation,380000;220000;110000,,Umspannwerk Herbertingen,EnBW,,SRID=4326;POINT(9.42534403844359 48.0644397162204),SRID=3857;POINT(1049224.49891096 6117582.01084166),3,0.03382057060614371,0.0
265,8.10495964382999,52.2642614054462,substation,220000;110000,50,Station Lüstringen,Amprion,,SRID=4326;POINT(8.10495964382999 52.2642614054462),SRID=3857;POINT(902239.980451186 6848049.07132688),3,0.014916511026396028,0.3333333333333333
266,12.1301906386214,47.9131654927098,substation,220000,,Umspannwerk Marienberg,'Tennet TSO GmbH, E.ON Netz GmbH',,SRID=4326;POINT(12.1301906386214 47.9131654927098),SRID=3857;POINT(1350326.64511667 6092420.80556733),1,0.0,0.0
267,6.80182365898612,51.124788107918,substation,220000;110000,50,Station Sankt Peter 220 kV,RWE,,SRID=4326;POINT(6.80182365898612 51.124788107918),SRID=3857;POINT(757175.546183975 6643397.04916001),1,0.0,0.0
268,7.98506747780853,50.8422254631609,substation,220000;110000,50,Station Eiserfeld,Amprion,,SRID=4326;POINT(7.98506747780853 50.8422254631609),SRID=3857;POINT(888893.645579576 6593432.5431524),1,0.0,0.0
269,8.28486180869833,50.7590735041179,substation,380000;110000,50,Dillenburg,e.on;Mitte AG,,SRID=4326;POINT(8.28486180869833 50.7590735041179),SRID=3857;POINT(922266.597836936 6578786.75756737),1,0.0,0.0
270,7.22423843379854,53.349927162548,substation,220000;110000,50,Emden-Borßum,TenneT;EON_Netz,EMDB,SRID=4326;POINT(7.22423843379854 53.349927162548),SRID=3857;POINT(804198.543819651 7047989.10578839),2,0.004282655246252677,0.0
271,7.20610220632615,53.3413336967916,substation,220000;110000,,Umspannwerk Kraftwerk Emden,,EMDE,SRID=4326;POINT(7.20610220632615 53.3413336967916),SRID=3857;POINT(802179.628212513 7046386.69038934),1,0.0,0.0
272,9.31819528207498,54.7160494380133,substation,380000;220000;110000;20000,50,Flensburg,TenneT,FLEN,SRID=4326;POINT(9.31819528207498 54.7160494380133),SRID=3857;POINT(1037296.75391287 7306950.98295689),1,0.0,0.0
275,7.43348672766729,50.4365192111658,substation,220000,,,,,SRID=4326;POINT(7.43348672766729 50.4365192111658),SRID=3857;POINT(827491.95734248 6522219.30777806),1,0.0,0.0
276,7.59330185837014,50.3859438273488,substation,380000;110000,,Station Koblenz,RWE,,SRID=4326;POINT(7.59330185837014 50.3859438273488),SRID=3857;POINT(845282.496313382 6513384.74667946),1,0.0,0.0
277,8.12215705538293,53.5658323327544,substation,220000,50,Atlantic,,,SRID=4326;POINT(8.12215705538293 53.5658323327544),SRID=3857;POINT(904154.387548222 7088355.19884041),1,0.0,0.0
278,11.5615085243446,52.1239035693175,substation,220000;110000,50,Magdeburg (50Hertz),50Hertz Transmission,,SRID=4326;POINT(11.5615085243446 52.1239035693175),SRID=3857;POINT(1287021.24173213 6822559.88887739),1,0.0,0.0
279,12.8137689574894,50.8578879854178,substation,380000;220000;110000,50,Umspannwerk Röhrsdorf,50Hertz,ROE,SRID=4326;POINT(12.8137689574894 50.8578879854178),SRID=3857;POINT(1426422.23549038 6596194.14673887),9,0.058780179140562785,0.1111111111111111
280,13.3823234132251,51.3559961800368,substation,380000;110000,50,Umspannwerk Streumen,50Hertz,STR,SRID=4326;POINT(13.3823234132251 51.3559961800368),SRID=3857;POINT(1489713.42799112 6684508.56124475),5,0.04114476175229422,0.2
281,12.0449825821974,50.7812567747087,substation,380000;220000;110000,,Umspannwerk Weida,50Hertz,,SRID=4326;POINT(12.0449825821974 50.7812567747087),SRID=3857;POINT(1340841.32766406 6582691.41062945),4,0.0049283138828313516,0.3333333333333333
282,12.518222136544,51.157072596162,substation,380000;220000;110000,50,Eula,50Hertz Transmission,,SRID=4326;POINT(12.518222136544 51.157072596162),SRID=3857;POINT(1393522.11387716 6649125.21812295),6,0.008804451737461264,0.2
284,8.65666357652504,50.6057345116662,substation,380000;110000,50,Umspannwerk Gießen Nord,,,SRID=4326;POINT(8.65666357652504 50.6057345116662),SRID=3857;POINT(963655.381307445 6551846.82609581),1,0.0,0.0
285,8.08162672435001,52.8586374919795,substation,220000,50,Cloppenburg 220 kV,TenneT,,SRID=4326;POINT(8.08162672435001 52.8586374919795),SRID=3857;POINT(899642.571735954 6956892.36933184),1,0.0,0.0
286,9.56710206574622,51.325257359953,substation,220000;110000,50,Sandershausen,TenneT,,SRID=4326;POINT(9.56710206574622 51.325257359953),SRID=3857;POINT(1065004.93032614 6679030.90865547),2,0.008646819233524616,0.0
287,7.74679252616918,52.2885115307228,substation,220000,,Kraftwerkschaltanlage Ibbenbüren,,,SRID=4326;POINT(7.74679252616918 52.2885115307228),SRID=3857;POINT(862368.99929429 6852461.09731948),1,0.0,0.0
288,7.91072937298184,48.501288357463,substation,220000;110000,50,Umspannwerk Weier,EnBW,,SRID=4326;POINT(7.91072937298184 48.501288357463),SRID=3857;POINT(880618.365603731 6190660.25462292),3,0.0010041876893573868,0.0
289,7.72570638711988,52.2771949193371,substation,220000;110000,50,Station Ibbenbüren,Amprion,,SRID=4326;POINT(7.72570638711988 52.2771949193371),SRID=3857;POINT(860021.701032527 6850401.87213326),1,0.0,0.0
290,14.2192283642215,51.1207080075153,substation,380000;110000,,Umspannwerk Schmölln,50Hertz;ENSO,,SRID=4326;POINT(14.2192283642215 51.1207080075153),SRID=3857;POINT(1582877.26097841 6642673.41052688),3,0.004322479651260748,0.0
291,14.5700866006585,51.4190137129385,plant,,,Kraftwerk Boxberg,Vattenfall Europe,,SRID=4326;POINT(14.5700866006585 51.4190137129385),SRID=3857;POINT(1621934.6211992 6695749.77742817),1,0.0,0.0
292,11.6441811640088,51.9085129245988,substation,220000;110000,50,Umspannwerk Förderstedt,50Hertz,MD 38,SRID=4326;POINT(11.6441811640088 51.9085129245988),SRID=3857;POINT(1296224.31788209 6783600.29168073),2,0.009783757728399461,0.0
293,11.4746908484648,50.6040154986165,plant,220000,50,Pumpspeicherkraftwerk Hohenwarte II,Vattenfall AG,,SRID=4326;POINT(11.4746908484648 50.6040154986165),SRID=3857;POINT(1277356.74226134 6551545.3131262),1,0.0,0.0
294,10.9910146509867,50.5735270149254,substation,380000;110000,50,Umspannwerk Altenfeld,50Hertz,,SRID=4326;POINT(10.9910146509867 50.5735270149254),SRID=3857;POINT(1223514.15424925 6546199.49617467),3,0.004282655246252677,0.3333333333333333
295,10.5054991845412,52.3018379177997,substation,220000,,Umspannwerk Braunschweig Nord,EON_Netz,,SRID=4326;POINT(10.5054991845412 52.3018379177997),SRID=3857;POINT(1169466.81975228 6854886.70553761),1,0.0,0.0
296,9.11362801252575,52.5457924965917,plant,,,Kraftwerk Robert Frank,Statkraft Germany,,SRID=4326;POINT(9.11362801252575 52.5457924965917),SRID=3857;POINT(1014524.42963368 6899419.80817399),1,0.0,0.0
297,10.369230142447,52.1670924591566,substation,220000;110000,50,Salzgitter-Hallendorf,TenneT;EON_Netz,,SRID=4326;POINT(10.369230142447 52.1670924591566),SRID=3857;POINT(1154297.41937546 6830394.48495762),5,0.01242613338724945,0.1
298,10.4195406715655,52.236960686926,substation,220000,,Gleidingen 220 kV,TenneT,,SRID=4326;POINT(10.4195406715655 52.236960686926),SRID=3857;POINT(1159897.96185847 6843084.91208427),2,0.0013322795183085042,0.0
299,10.0876468394791,52.3151305685128,substation,220000;110000,,Mehrum (220 kV),,,SRID=4326;POINT(10.0876468394791 52.3151305685128),SRID=3857;POINT(1122951.70947319 6857306.90055575),4,0.007749927681506289,0.16666666666666666
300,8.40314145213673,52.609644032024,substation,220000;110000,50,Station Sankt Hülfe,Amprion,,SRID=4326;POINT(8.40314145213673 52.609644032024),SRID=3857;POINT(935433.42751571 6911116.53452588),1,0.0,0.0
301,10.2358631776837,52.2934595593518,substation,380000;110000,50,Klein Ilsede,,U4,SRID=4326;POINT(10.2358631776837 52.2934595593518),SRID=3857;POINT(1139451.07676937 6853361.62975101),2,0.0011709906780258128,0.0
302,9.51424013881917,51.2590355982966,substation,380000;110000,,Umspannwerk Bergshausen,TenneT,,SRID=4326;POINT(9.51424013881917 51.2590355982966),SRID=3857;POINT(1059120.36753827 6667242.6638186),2,0.08181807979686831,0.0
303,9.38765132401603,51.6407335383064,substation,380000;220000;110000,,Umspannanlage Würgassen,Tennet TSO,,SRID=4326;POINT(9.38765132401603 51.6407335383064),SRID=3857;POINT(1045028.56513427 6735424.33801235),3,0.08218630237240446,0.0
304,9.77415055658503,50.5287493920601,substation,380000;110000,50,UW Dipperz,Tennet,,SRID=4326;POINT(9.77415055658503 50.5287493920601),SRID=3857;POINT(1088053.46289584 6538354.50583287),2,0.2068273348343444,0.0
305,9.17745983996998,49.0378098353627,substation,380000;110000,50;16.7,Umrichterwerk Neckarwestheim,DB Energie GmbH,,SRID=4326;POINT(9.17745983996998 49.0378098353627),SRID=3857;POINT(1021630.15616118 6281279.3688189),1,0.0,0.0
306,9.17731116526151,49.0393782085421,substation,380000,,Gemeinschaftskraftwerk Neckarwestheim 2,,,SRID=4326;POINT(9.17731116526151 49.0393782085421),SRID=3857;POINT(1021613.60576834 6281545.69536458),2,0.004282655246252677,0.0
307,9.15135403252636,49.1433834351561,substation,380000;220000;110000,,EnBW-Umspannwerk Großgartach,,,SRID=4326;POINT(9.15135403252636 49.1433834351561),SRID=3857;POINT(1018724.07096981 6299225.67539766),6,0.037313487477443695,0.06666666666666667
308,10.1878290378895,49.9812166954503,substation,380000,,Grafenrheinfeld,,GR,SRID=4326;POINT(10.1878290378895 49.9812166954503),SRID=3857;POINT(1134103.94078679 6443023.53877824),6,0.12199005951188158,0.06666666666666667
309,9.44691873439718,49.5902629413636,substation,380000;110000,50,Umspannwerk Höpfingen,EnBW,,SRID=4326;POINT(9.44691873439718 49.5902629413636),SRID=3857;POINT(1051626.18307853 6375616.671262),2,0.03666328169170253,0.0
310,9.20736452076848,49.176638012732,generator,,,,,,SRID=4326;POINT(9.20736452076848 49.176638012732),SRID=3857;POINT(1024959.13 6304886.49),1,0.0,0.0
311,9.69465642193277,49.232592562812,substation,380000;110000,50,Umspannwerk Kupferzell,EnBW,,SRID=4326;POINT(9.69465642193277 49.232592562812),SRID=3857;POINT(1079204.21630529 6314420.03431733),3,0.033150093628878066,0.3333333333333333
312,10.1174867467825,48.8971053680956,substation,380000;220000;110000,,Umspannwerk Goldshöfe,EnBW,,SRID=4326;POINT(10.1174867467825 48.8971053680956),SRID=3857;POINT(1126273.47275952 6257420.32787897),3,0.007068008248700058,0.3333333333333333
314,10.8675659384379,48.5394691326321,substation,380000,,Station Meitingen,Net,,SRID=4326;POINT(10.8675659384379 48.5394691326321),SRID=3857;POINT(1209771.90642923 6197077.16637171),4,0.026827651605992344,0.16666666666666666
315,10.8408696020982,48.2380310170111,substation,380000;220000;110000,50,Umspannwerk Oberottmarshausen,Lech-Elektrizitätswerke,173A,SRID=4326;POINT(10.8408696020982 48.2380310170111),SRID=3857;POINT(1206800.08386185 6146546.46733642),5,0.037886451245909704,0.1
316,10.9367289569552,48.401306480313,substation,380000;110000,50,Umspannwerk Lechhausen; Übernahmestation Lechhausen,Lechwerke;Stadtwerke Augsburg,613 U;1000,SRID=4326;POINT(10.9367289569552 48.401306480313),SRID=3857;POINT(1217471.0984323 6173879.51032826),2,0.0,1.0
318,10.8637616674018,48.5468231412265,substation,380000;110000,,Umspannwerk Meitingen,Elektrizitätswerke Augsburg,122 U,SRID=4326;POINT(10.8637616674018 48.5468231412265),SRID=3857;POINT(1209348.41691465 6198313.68512653),1,0.0,0.0
319,9.70421892134793,48.4649756550866,substation,380000;110000,50,Netze BW Umspannwerk Laichingen,Netze BW,,SRID=4326;POINT(9.70421892134793 48.4649756550866),SRID=3857;POINT(1080268.7088709 6184561.7864464),2,0.0012590638814090488,0.0
320,9.40058897366435,48.6669524232075,substation,380000;220000;110000,,Netze BW Umspannwerk Wendlingen,Netze BW,,SRID=4326;POINT(9.40058897366435 48.6669524232075),SRID=3857;POINT(1046468.77770518 6218537.97530194),3,0.013413778631449644,0.0
322,7.75186259053916,48.0964057598548,substation,220000;110000,50,220-kV-Umspannwerk Eichstetten,EnBW,,SRID=4326;POINT(7.75186259053916 48.0964057598548),SRID=3857;POINT(862933.396278247 6122908.3301991),2,0.0004708470038262062,0.0
323,12.4772465439526,50.753120094381,substation,220000;110000,50,Crossen,50Hertz,,SRID=4326;POINT(12.4772465439526 50.753120094381),SRID=3857;POINT(1388960.73177494 6577739.16583768),1,0.0,0.0
324,14.9464971571741,51.0625863042971,substation,380000;110000,50,Umspannwerk Hagenwerder,50Hertz,HGW,SRID=4326;POINT(14.9464971571741 51.0625863042971),SRID=3857;POINT(1663836.45267973 6632371.99109052),1,0.0,0.0
326,13.8412681302394,50.9901759706559,substation,380000;110000,50,Umspannwerk DD-Süd,Vattenfall;ENSO Strom AG;DREWAG,,SRID=4326;POINT(13.8412681302394 50.9901759706559),SRID=3857;POINT(1540802.92019142 6619556.14963325),3,0.0055538852645762825,0.3333333333333333
327,13.255555029778,50.9301782754208,substation,380000,50,Freiberg/Nord (380 kV),50Hertz Transmission,,SRID=4326;POINT(13.255555029778 50.9301782754208),SRID=3857;POINT(1475601.6360971 6608952.34876602),2,0.0,1.0
329,13.0027821493857,48.2619682848282,substation,220000,,Umspannwerk Simbach,'Tennet, E.on Netz',,SRID=4326;POINT(13.0027821493857 48.2619682848282),SRID=3857;POINT(1447463.08776548 6150548.20615922),1,0.0,0.0
330,12.2208353829454,48.585732999856,substation,220000;110000,50,Umspannwerk Altheim,'TenneT TSO GmbH, E.ON Netz GmbH',AHM,SRID=4326;POINT(12.2208353829454 48.585732999856),SRID=3857;POINT(1360417.1718979 6204859.06445568),2,0.004282655246252677,0.0
331,12.7474625154349,48.1487453495297,substation,220000;110000,50,Umspannwerk Pirach,'TenneT TSO GmbH, E.ON Netz GmbH',PI,SRID=4326;POINT(12.7474625154349 48.1487453495297),SRID=3857;POINT(1419041.03612456 6131636.53208024),1,0.0,0.0
332,13.1034299235556,48.6667446791839,substation,380000;220000;110000,50,Umspannwerk Pleinting,'TenneT TSO GmbH, E.ON Netz GmbH',PT,SRID=4326;POINT(13.1034299235556 48.6667446791839),SRID=3857;POINT(1458667.14673555 6218502.9591149),3,0.006851177983069593,0.0
334,11.1937143678616,50.162202113478,substation,380000;110000,,Umspannwerk Redwitz,,RED,SRID=4326;POINT(11.1937143678616 50.162202113478),SRID=3857;POINT(1246078.5835157 6474413.92034358),5,0.10397880016474592,0.0
335,10.8360157761226,49.9280674466811,substation,380000,,Umspannwerk Oberhaid,TenneT TSO GmbH,OD,SRID=4326;POINT(10.8360157761226 49.9280674466811),SRID=3857;POINT(1206259.75842585 6433827.69679041),2,0.05771655199856199,0.0
336,11.8107025878306,50.1837655408821,substation,380000;220000;110000,50,Umspannwerk Mechlenreuth,TenneT TSO GmbH;E.ON Netz GmbH,MH,SRID=4326;POINT(11.8107025878306 50.1837655408821),SRID=3857;POINT(1314761.3979881 6478161.82848726),3,0.019080870477652032,0.3333333333333333
337,12.2968838072508,48.6069099365163,substation,380000,,Isar,,IS,SRID=4326;POINT(12.2968838072508 48.6069099365163),SRID=3857;POINT(1368882.84376721 6208423.5463894),2,0.0015736766809728185,0.0
338,12.082254511457,49.2974477819197,substation,380000;220000;110000,50,Schwandorf,'TenneT TSO GmbH, E.ON Netz GmbH',SD,SRID=4326;POINT(12.082254511457 49.2974477819197),SRID=3857;POINT(1344990.41985013 6325483.5975961),5,0.017980501830317182,0.1
339,8.95368125793136,49.5674432054231,substation,220000;110000,50,Beerfelden,,,SRID=4326;POINT(8.95368125793136 49.5674432054231),SRID=3857;POINT(996719.238358196 6371698.90782614),1,0.0,0.0
341,12.2488239333733,51.197882455184,substation,220000;110000,50,Umspannwerk Großdalzig,50Hertz Transmission;enviaM,,SRID=4326;POINT(12.2488239333733 51.197882455184),SRID=3857;POINT(1363532.84307958 6656371.7643459),2,0.0,1.0
342,10.7346694131288,51.4401867876631,substation,220000,50,Wolkramshausen (220 kV),50Hertz,WK,SRID=4326;POINT(10.7346694131288 51.4401867876631),SRID=3857;POINT(1194977.93290363 6699530.15846714),3,0.008062298552844982,0.3333333333333333
343,11.0049169401521,50.5074149865379,substation,380000,50,Pumpspeicherwerk Goldisthal,,,SRID=4326;POINT(11.0049169401521 50.5074149865379),SRID=3857;POINT(1225061.75 6534619.35999999),1,0.0,0.0
344,13.0025899280761,50.8659127554399,substation,220000;110000,50,Niederwiesa,eins-Energie,Nws,SRID=4326;POINT(13.0025899280761 50.8659127554399),SRID=3857;POINT(1447441.68978718 6597609.42723155),1,0.0,0.0
345,12.2428369607183,50.5674531847227,substation,220000;110000,50,Umspannwerk Herlasgrün,50Hertz;enviaM,Her,SRID=4326;POINT(12.2428369607183 50.5674531847227),SRID=3857;POINT(1362866.37633223 6545134.93086205),1,0.0,0.0
346,13.2490303226874,52.5316250903207,substation,380000;110000,50,Umspannwerk Reuter,50Hertz,,SRID=4326;POINT(13.2490303226874 52.5316250903207),SRID=3857;POINT(1474875.3090262 6896826.84063443),2,0.008167484180938702,0.0
347,13.3155159230367,52.521999382843,substation,380000;110000,50,Umspannwerk Charlottenburg,50Hertz,,SRID=4326;POINT(13.3155159230367 52.521999382843),SRID=3857;POINT(1482276.45220217 6895065.58769051),2,0.003999707026055465,0.0
348,13.3686540366335,52.5031475699387,substation,380000;110000,,Berlin/Mitte,50Hertz;Stromnetz Berlin,,SRID=4326;POINT(13.3686540366335 52.5031475699387),SRID=3857;POINT(1488191.75994948 6891617.31624932),2,0.00010568784405988365,0.0
349,11.7924138767477,48.8382240603814,substation,220000;110000,,Umspannwerk Sittling,TenneT TSO GmbH;E.ON Netz GmbH,SIT,SRID=4326;POINT(11.7924138767477 48.8382240603814),SRID=3857;POINT(1312725.50798309 6247455.84923571),3,0.012811204749519809,0.0
350,11.3269542156337,49.3934813535393,substation,220000;110000,50,Umspannwerk Ludersheim,TenneT TSO GmbH;E.ON Netz GmbH,LU,SRID=4326;POINT(11.3269542156337 49.3934813535393),SRID=3857;POINT(1260910.77552307 6341892.60526348),3,0.022812654852127547,0.0
351,11.5077306291349,48.7611239826781,substation,380000;220000;110000,50,Ingolstadt,,IN,SRID=4326;POINT(11.5077306291349 48.7611239826781),SRID=3857;POINT(1281034.71382145 6234425.90345877),1,0.0,0.0
352,11.8076056990284,48.4554268046327,substation,220000;110000,,Zolling - Irsching,,ZOL,SRID=4326;POINT(11.8076056990284 48.4554268046327),SRID=3857;POINT(1314416.6539036 6182958.84744411),2,0.0021115009757435325,0.0
353,11.5813705373931,48.7648940914575,substation,380000;220000;110000,50,Irsching,,IRS,SRID=4326;POINT(11.5813705373931 48.7648940914575),SRID=3857;POINT(1289232.27091082 6235062.5879977),3,0.03263759383509872,0.0
354,11.6393121226285,48.1787834513521,substation,380000;110000,50,Föhring,,,SRID=4326;POINT(11.6393121226285 48.1787834513521),SRID=3857;POINT(1295682.29867498 6136649.73641231),1,0.0,0.0
355,6.17791450795649,49.9530651407752,substation,220000,,Vianden,SEO,,SRID=4326;POINT(6.17791450795649 49.9530651407752),SRID=3857;POINT(687722.297190093 6438151.51431174),2,0.0,1.0
356,6.21102035001899,49.958625762817,substation,220000,50,SA Bauler,Amprion,,SRID=4326;POINT(6.21102035001899 49.958625762817),SRID=3857;POINT(691407.622670773 6439113.63275727),2,0.0,1.0
360,6.77320788478575,49.2910742282334,substation,380000;220000;110000,50,Umspannanlage Ensdorf,,,SRID=4326;POINT(6.77320788478575 49.2910742282334),SRID=3857;POINT(753990.052771336 6324395.69715251),1,0.0,0.0
362,8.04936846957446,47.5508751087046,substation,380000;220000,50,Laufenburg,,,SRID=4326;POINT(8.04936846957446 47.5508751087046),SRID=3857;POINT(896051.59924046 6032459.06400999),5,0.013416667989505282,0.1
363,7.50006180009675,51.5351741198659,substation,220000,50,Ratsbusch,,,SRID=4326;POINT(7.50006180009675 51.5351741198659),SRID=3857;POINT(834903.060504853 6716511.42863739),1,0.0,0.0
364,6.97593259448086,51.0376007513607,substation,220000;110000,,Station Dhünnaue,,,SRID=4326;POINT(6.97593259448086 51.0376007513607),SRID=3857;POINT(776557.264225808 6627947.55731606),1,0.0,0.0
366,8.56218545443923,49.1329527920453,substation,380000;110000,50,Umspannwerk Bruchsal-Kändelweg,EnBW;TransnetBW;NetzeBW,,SRID=4326;POINT(8.56218545443923 49.1329527920453),SRID=3857;POINT(953138.124865748 6297450.88488604),2,0.006600435617722471,0.0
367,8.44131550430227,49.2514026918789,substation,380000,50,Philippsburg 380 kV,EnBW,,SRID=4326;POINT(8.44131550430227 49.2514026918789),SRID=3857;POINT(939682.943564295 6317627.33176624),2,0.004822122763323562,0.0
368,7.94281005788411,47.6530213753111,plant,,,Kavernenkraftwerk Wehr,,,SRID=4326;POINT(7.94281005788411 47.6530213753111),SRID=3857;POINT(884189.571111352 6049322.86156908),1,0.0,0.0
369,9.06881377171077,53.566635132365,substation,380000;110000,50,Alfstedt,EON_Netz,,SRID=4326;POINT(9.06881377171077 53.566635132365),SRID=3857;POINT(1009535.73116587 7088505.67581817),2,0.0,1.0
370,6.74137616899692,49.3574919769119,substation,220000,50,UA Dillinger Hütte Mitte,,,SRID=4326;POINT(6.74137616899692 49.3574919769119),SRID=3857;POINT(750446.562378647 6335739.44068206),1,0.0,0.0
371,6.74970012443072,49.3651763762001,substation,220000,50,UA Obergraben,Amprion,,SRID=4326;POINT(6.74970012443072 49.3651763762001),SRID=3857;POINT(751373.180858924 6337052.87719653),1,0.0,0.0
372,6.76601568493305,49.3600771974691,substation,220000;110000,50,Station Saarwellingen,Amprion,,SRID=4326;POINT(6.76601568493305 49.3600771974691),SRID=3857;POINT(753189.420746048 6336181.29005868),1,0.0,0.0
373,12.1504016728418,49.0127518367152,substation,220000,,Umspannwerk Regensburg,'TenneT TSO GmbH, E.ON Netz GmbH',RE,SRID=4326;POINT(12.1504016728418 49.0127518367152),SRID=3857;POINT(1352576.52715449 6277025.39094757),1,0.0,0.0
374,7.59135990137681,51.9284416773768,substation,220000;110000,50,Station Münster,RWE,,SRID=4326;POINT(7.59135990137681 51.9284416773768),SRID=3857;POINT(845066.318649743 6787197.11912817),1,0.0,0.0
375,8.45161648815557,49.0073997557037,substation,220000;110000,50,Umspannwerk Karlsruhe-Ost,Transnet BW,,SRID=4326;POINT(8.45161648815557 49.0073997557037),SRID=3857;POINT(940829.643841513 6276117.07101164),1,0.0,0.0
376,8.99620820363651,52.3795880192563,substation,380000,50,KW Heyden,,,SRID=4326;POINT(8.99620820363651 52.3795880192563),SRID=3857;POINT(1001453.31629909 6869052.99883881),1,0.0,0.0
377,9.56282339901178,48.7014898485108,substation,380000;110000,50,Netze BW Umspannwerk Bünzwangen,Netze BW,BZW,SRID=4326;POINT(9.56282339901178 48.7014898485108),SRID=3857;POINT(1064528.63132399 6224361.42137666),1,0.0,0.0
378,9.3709192851844,48.7191279915177,substation,380000;110000,50,EnBW Umspannwerk Altbach 1,,,SRID=4326;POINT(9.3709192851844 48.7191279915177),SRID=3857;POINT(1043165.9630916 6227336.9765328),2,0.004282655246252677,0.0
379,9.37760581754005,48.8126068944115,substation,380000;110000,,Netze BW Umspannwerk Endersbach,Netze BW,,SRID=4326;POINT(9.37760581754005 48.8126068944115),SRID=3857;POINT(1043910.3044686 6243124.31503141),2,0.008546929997886242,0.0
380,9.82158388744515,52.4248552966861,substation,220000;110000,50,Lahe,enercity Netzgesellschaft mbH,LAH,SRID=4326;POINT(9.82158388744515 52.4248552966861),SRID=3857;POINT(1093333.71713382 6877312.31954573),1,0.0,0.0
381,9.07622547939074,49.3633869809985,substation,220000;110000,50,Obrigheim,,,SRID=4326;POINT(9.07622547939074 49.3633869809985),SRID=3857;POINT(1010360.79869071 6336747.01101435),1,0.0,0.0
382,10.1603033138907,49.9891567446732,substation,380000;220000;110000,50,Umspannwerk Bergrheinfeld,TenneT TSO GmbH,BRF,SRID=4326;POINT(10.1603033138907 49.9891567446732),SRID=3857;POINT(1131039.79120752 6444398.19193024),3,0.026542310495658104,0.0
383,10.1964916419935,50.0279724289148,substation,220000;110000,50,Schweinfurt,,,SRID=4326;POINT(10.1964916419935 50.0279724289148),SRID=3857;POINT(1135068.25746459 6451121.58297057),1,0.0,0.0
384,10.8431178304875,49.3786927451193,substation,380000;220000;110000,50,Umspannwerk Raitersaich,TenneT TSO GmbH;E.ON Netz GmbH,RAI,SRID=4326;POINT(10.8431178304875 49.3786927451193),SRID=3857;POINT(1207050.35550133 6339363.62653428),6,0.06518212042534527,0.0
