node,bet_cen
6935,0.05522683873940846
6936,0.0
6937,0.02227057565749262
6938,0.02695710593801659
6939,0.0
6940,0.0
6941,0.0
6942,0.01230294983900258
6943,0.049609185005924594
6944,0.0
6945,0.0015392761643276713
6946,0.004708795335998571
803,0.0008210105449495665
6948,0.00450829715862974
6949,0.014160536436106742
6950,0.015477185158022478
6951,0.08706186357611158
6952,0.0006041972731530023
6953,0.0
6954,0.00027608520352191105
6955,0.0006407757123425894
6956,0.0024559476280980813
6958,0.0
6959,0.007389094904546079
6960,0.0
6961,0.0034306181561753195
6962,0.005821692807134985
6963,0.0
6965,0.006545682528244481
6966,0.0007060057336955873
6967,1.0173612700738095e-06
6968,0.0
6969,0.013899718567442671
2874,0.0024752399700895787
6971,0.011069778510283018
6972,0.012151371610829523
6973,0.0003027957814388258
6974,0.007755555589940961
6975,0.0025032174050166086
6976,0.007211635716390328
6977,0.00493521952112805
6978,0.007052257154983256
6979,0.0
2884,0.0
6981,0.024188033434500964
6982,0.14963912880012087
6983,0.0
6984,0.01691117379537342
841,0.0008210105449495665
6986,0.0031385625672124763
6987,0.0024691358024691358
6988,6.104167620442857e-06
6989,0.006571193671597361
6993,0.0
6994,0.00393890819604177
6995,0.0
4520,0.0
6997,0.01737028101025694
6998,0.007395199072166522
6999,0.0025634103797589204
7002,0.0018101206064169016
7003,0.002693059423447922
7004,0.005372724603846819
6970,0.10163596123303495
7006,0.014534023104274443
2533,0.0
7008,0.0
7009,0.03647086203352489
7010,0.006966192125333162
7011,0.00010224480764241786
7012,0.0021610240288993175
7013,0.0
7014,0.011270909637788899
7015,0.00585605692106872
7016,0.005092401837354454
7017,0.0019895267246793154
2922,0.0
2923,0.0
7021,0.02536321711049962
7022,0.010125450437617228
7023,0.009858230707015215
7024,0.0
7025,0.0
7026,3.2046880007325004e-05
7027,0.0024691358024691358
7028,0.004932167437317829
7029,0.0
7030,0.0
7031,0.0
7033,0.0024691358024691358
7034,0.0024691358024691358
7035,0.01055849033388472
7036,0.003963846607494693
7037,0.045467044338092386
7038,0.0
7039,0.0
7040,0.0010044125992969472
7041,0.0024672839007700087
7042,0.020381597560639935
7043,6.755278833290096e-05
7044,0.003036017833691605
7045,0.0
7047,0.0
7048,0.0
7049,0.001527048897690677
7051,0.00393890819604177
7052,0.002094208667064153
7053,0.18219829395282214
7054,1.5260419051107145e-05
7055,0.0010708236617430471
7056,0.0
7057,0.0
7058,0.0022035903498213456
7059,0.026040772053341564
7060,0.1257029114031908
7061,0.04551381104289498
7062,0.1400209192420682
7063,0.010295193325110391
7064,0.00877442258190334
7065,0.002469135802469136
7066,0.0
7067,0.00627700901633053
7068,0.0123060019228128
7069,0.1478000972422673
7070,0.020937834490079715
7071,0.017403461661354563
7072,0.0
929,0.0024691358024691358
7074,0.004420760872524928
7075,0.015378956911744394
7078,0.008194393602392927
7079,0.039874958835017266
7080,0.006339758568201646
7081,0.0470474516241078
7082,1.5260419051107144e-06
7083,0.0
7084,0.0026339483282210928
7085,0.06541889075043407
7086,0.0024691358024691358
7087,0.1811368195299398
7088,0.02588562859823359
7089,0.0307532418629641
7090,0.03259375013665461
7091,0.004937250379057938
7092,0.0
7093,0.002360300153113464
7094,0.00846816277433605
6985,0.022885243749819092
7096,0.0
7097,0.11340967151444514
7099,0.004229411737393217
7100,0.030527343705424505
7101,0.24896983814607448
7102,0.0
6645,0.0025676573659909273
7104,0.0
7105,0.007389094904546079
7106,0.031488344805444206
7107,0.05057405406559916
7108,0.00493521952112805
7109,0.051256078928036054
7110,0.0
7111,0.008184587946067455
3016,0.0
7113,0.03367537459978735
7114,0.05263989899386179
2551,0.0302599583492533
7116,0.15206463272688808
7117,0.011858686534097211
7118,0.011271321737778747
7119,0.01951587545676314
7120,0.11411407363125026
7121,0.0
5074,0.009839918204153886
7123,0.01862430571724409
7124,0.0
7125,0.0021283707799443284
7126,0.0
7127,0.001947764576524362
7128,0.0006082294353136272
7129,0.2517947097682416
7130,0.006292248651814646
7131,0.008301855807419371
7132,0.0
7133,0.041287617035472034
7134,0.12856687197478436
7135,0.0
7136,0.0
7137,0.06047826573813598
7138,0.0
7139,0.0
7140,4.578125715332143e-06
7141,0.0
7142,0.0
7143,0.012524089601507337
7144,0.007416054978203034
7145,0.0
7146,0.004932167437317829
7147,1.5260419051107144e-06
7148,0.0024691358024691358
7149,0.004028281363121209
7150,0.009598095404630884
7151,0.0024691358024691358
7152,0.009348245864063073
7153,1.0173612700738095e-06
7154,0.0
7155,0.0
7156,0.008413455349829216
7157,0.0
7158,0.021397212983340325
7159,0.0
6996,0.0006919293074745479
7162,0.02677406508941853
7163,0.0
7164,0.0
7165,0.0
7166,0.0
7167,7.072356429129768e-05
7168,4.922006723492104e-05
7169,0.0
7170,0.0
7171,0.16386258715290558
7174,0.004755146576324986
7175,0.02551172307730291
7176,0.0042033933861979405
7177,0.0
7178,0.0
7179,0.0
7180,0.013954486252822342
7181,0.0
7182,0.01839738135627625
7183,0.0
7184,0.0065052209383194256
7185,0.016037641698593497
7186,0.0
5139,0.0
7188,0.0
7189,0.0
1046,0.0
7192,0.007451153942020582
7193,0.010793063360531856
7194,0.13100217352765225
7195,0.0
7196,0.0
7197,0.003143435332068921
7198,0.0
3103,0.0
7200,0.004932167437317829
7201,0.0024691358024691358
7202,0.003875859465502639
7203,0.017493610949818536
7204,0.1420354567854267
7205,0.0
7206,0.0
177,0.0033295651837060855
7005,0.005019151825909139
3125,0.0
7007,0.0024691358024691358
6668,0.03977917746458155
4674,0.0
1109,0.0
5211,0.0
1125,0.016306076041977556
5223,0.0
5224,0.0
5247,0.0
537,0.0
1176,0.0
3225,0.0
3232,0.0
5282,0.0008474965953334291
1199,0.0051890459076148355
1202,0.0
5313,0.0
887,0.0024691358024691358
2564,0.003276826842271148
1238,3.1690803562799176e-05
6692,0.07076344171078107
3292,0.010110238249526775
6694,0.030048154741074706
1256,0.004308168829579645
5354,0.0012345679012345679
5355,0.003691495368462818
4989,0.0
5363,0.0024645576767538036
5370,0.0
5371,0.0024691358024691358
5375,0.0
3328,0.0
5380,0.0
4994,0.0
4612,0.0
1308,0.0013997845363156887
3373,0.0
2977,0.0
1347,0.003225942398675083
3407,0.002626349065814884
5460,0.0
5471,0.0
1383,0.002538465842949181
3438,0.0
3440,0.0
5498,0.011635637606884148
5506,0.0036991255779883717
5513,0.0
1421,0.0
3478,0.0
3485,0.0
2973,0.0
1267,0.016563862332666723
5556,0.0
3509,0.0
3510,0.00493521952112805
1466,0.0
3515,0.0
5567,0.0
5571,0.0
2845,0.0
7073,0.009708216707651733
5596,0.007389094904546079
5597,0.00493521952112805
5598,0.0
5599,0.0
5606,0.0009710351880914833
5609,9.156251430664287e-06
5612,0.0
3566,0.0
5622,0.007389094904546079
5623,0.00493521952112805
5624,0.0
5625,0.0
6741,0.018318087548937576
1545,0.0
1570,0.0
1599,0.0
5699,0.0004464689933718913
7095,0.0024691358024691358
5710,0.0
5719,0.0
5723,0.003032503903657731
1633,0.0
3688,0.0009414909922616463
1642,0.002182223539981175
5752,0.007389094904546079
7103,0.0
6080,0.0030462664892461754
3715,0.0
3716,0.0
5772,0.0
3725,0.0
5776,0.0005448760268710865
1690,0.0
3750,0.00493521952112805
6769,0.0008949945098825737
3753,0.0
1991,0.0
7112,0.0
3778,0.0
7115,0.0210855359500037
3020,0.0
1740,0.0012330418593294572
3791,0.0
3796,0.0
5073,0.004932167437317829
1772,0.0
7122,0.0
5078,0.0
2351,0.0024691358024691358
6886,0.008403945637344165
6790,0.0066501854140913925
3878,0.0024645576767538036
5930,0.0006116927615170947
647,0.004707090615759434
4745,0.0024691358024691358
3898,1.678646095621786e-05
6980,7.731945652560952e-05
2698,0.0
4904,0.0
3924,0.0
3931,0.0
997,0.0008210105449495665
3936,0.00984907445558455
6801,0.019066515545665515
6802,0.032605287014931976
3952,0.0
3959,0.0
1915,0.0030337386906593355
663,0.003691495368462818
664,0.0012345679012345679
1942,0.002508202475239971
3993,0.0
4000,0.0
4006,0.0
3057,0.0
4016,0.0
6073,0.002585216723384557
4032,0.0
6087,0.0029674902206147944
4042,0.0
6092,0.0007334849693955516
6093,0.0010527145742088748
6097,0.002485396626769149
6819,0.0381282493723456
7161,0.0
676,0.0008474965953334291
6124,0.0014193127602121218
6125,0.0014416004922318693
3069,0.004070244808152788
6824,0.00493521952112805
1705,0.0
4090,0.0
6142,0.0008080609893547679
