l_id,v_id1,eq_no_id1,v_id2,eq_no_id2,wkt_srid_3857
130,117,117,496,496,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,829273.101095401 6516280.29433337)'
131,137,137,105,105,'SRID=3857;LINESTRING(692611.113373776 6745100.67040111,743701.13911348 6736423.28845178)'
132,138,138,87,87,'SRID=3857;LINESTRING(779987.833032432 6728105.09603163,785953.983759508 6745433.35639174)'
133,139,139,105,105,'SRID=3857;LINESTRING(783424.266934502 6727861.0439117,743701.13911348 6736423.28845178)'
134,140,140,87,87,'SRID=3857;LINESTRING(808634.113709598 6723386.20644222,785953.983759508 6745433.35639174)'
135,139,139,107,107,'SRID=3857;LINESTRING(783424.266934502 6727861.0439117,793215.151936644 6701100.18616622)'
136,106,106,141,141,'SRID=3857;LINESTRING(797850.683625194 6690555.68949522,810288.709812124 6705263.89001229)'
137,142,142,107,107,'SRID=3857;LINESTRING(800017.288051317 6719270.56504207,793215.151936644 6701100.18616622)'
138,129,129,123,123,'SRID=3857;LINESTRING(737583.914466148 6667522.95228354,746085.180935131 6622861.05835928)'
139,140,140,143,143,'SRID=3857;LINESTRING(808634.113709598 6723386.20644222,818349.41782786 6722454.10104968)'
140,142,142,144,144,'SRID=3857;LINESTRING(800017.288051317 6719270.56504207,799204.834856098 6705249.68964155)'
141,140,140,106,106,'SRID=3857;LINESTRING(808634.113709598 6723386.20644222,797850.683625194 6690555.68949522)'
142,145,145,146,146,'SRID=3857;LINESTRING(771988.281166956 6627225.58467348,760094.674324349 6650115.63313813)'
143,147,147,107,107,'SRID=3857;LINESTRING(835561.856167038 6692642.15165682,793215.151936644 6701100.18616622)'
144,144,144,107,107,'SRID=3857;LINESTRING(799204.834856098 6705249.68964155,793215.151936644 6701100.18616622)'
145,140,140,141,141,'SRID=3857;LINESTRING(808634.113709598 6723386.20644222,810288.709812124 6705263.89001229)'
149,125,125,148,148,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,762204.481721962 6657741.41623594)'
150,149,149,150,150,'SRID=3857;LINESTRING(800739.555670952 6585698.76129349,784511.259043296 6604599.81577228)'
151,145,145,125,125,'SRID=3857;LINESTRING(771988.281166956 6627225.58467348,775417.327772857 6633564.13630515)'
152,129,129,151,151,'SRID=3857;LINESTRING(737583.914466148 6667522.95228354,746926.615181043 6637394.41607483)'
153,125,125,1480,1480,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,742267.849104941 6620157.24993422)'
154,149,149,120,120,'SRID=3857;LINESTRING(800739.555670952 6585698.76129349,875410.432552057 6580400.34033273)'
155,126,126,120,120,'SRID=3857;LINESTRING(805195.794501331 6662525.01212664,875410.432552057 6580400.34033273)'
156,129,129,153,153,'SRID=3857;LINESTRING(737583.914466148 6667522.95228354,704653.073824502 6664375.87170608)'
157,125,125,147,147,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,835561.856167038 6692642.15165682)'
158,34,34,161,161,'SRID=3857;LINESTRING(904208.405183638 7087358.78852429,896437.777514289 7044997.24820776)'
159,125,125,154,154,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,781857.403039845 6621128.93889009)'
161,130,130,120,120,'SRID=3857;LINESTRING(792937.859183061 6651702.10327713,875410.432552057 6580400.34033273)'
162,125,125,155,155,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,859874.503661138 6694022.10726066)'
164,117,117,156,156,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,761673.692660819 6596542.75022486)'
165,117,117,149,149,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,800739.555670952 6585698.76129349)'
166,154,154,150,150,'SRID=3857;LINESTRING(781857.403039845 6621128.93889009,784511.259043296 6604599.81577228)'
169,157,157,110,110,'SRID=3857;LINESTRING(931101.778650493 6786958.61992996,889764.146430726 6743136.56132211)'
170,119,119,158,158,'SRID=3857;LINESTRING(718740.138688264 6598566.39602202,722254.577581136 6600283.34205643)'
171,159,159,60,60,'SRID=3857;LINESTRING(896576.908927261 7044703.03862488,943400.074350683 7062683.76123891)'
172,160,160,161,161,'SRID=3857;LINESTRING(943756.695000001 7062652.8,896437.777514289 7044997.24820776)'
173,123,123,1480,1480,'SRID=3857;LINESTRING(746085.180935131 6622861.05835928,742267.849104941 6620157.24993422)'
174,115,115,151,151,'SRID=3857;LINESTRING(732090.640052962 6631133.81838563,746926.615181043 6637394.41607483)'
175,162,162,134,134,'SRID=3857;LINESTRING(762709.122098498 6618493.44046673,757483.528821606 6615326.11018264)'
176,115,115,123,123,'SRID=3857;LINESTRING(732090.640052962 6631133.81838563,746085.180935131 6622861.05835928)'
513,207,207,374,374,'SRID=3857;LINESTRING(846820.297152514 6781812.59465969,845066.318649743 6787197.11912817)'
177,134,134,1480,1480,'SRID=3857;LINESTRING(757483.528821606 6615326.11018264,742267.849104941 6620157.24993422)'
181,123,123,163,163,'SRID=3857;LINESTRING(746085.180935131 6622861.05835928,734265.570640955 6612900.6732535)'
182,112,112,164,164,'SRID=3857;LINESTRING(818544.670400209 6723786.98835946,816930.619882765 6733853.97843745)'
183,112,112,165,165,'SRID=3857;LINESTRING(818544.670400209 6723786.98835946,858073.599183458 6741796.25784715)'
184,166,166,165,165,'SRID=3857;LINESTRING(847922.904661971 6734778.65094646,858073.599183458 6741796.25784715)'
186,167,167,165,165,'SRID=3857;LINESTRING(837376.393230434 6715978.84927163,858073.599183458 6741796.25784715)'
187,168,168,104,104,'SRID=3857;LINESTRING(768840.06797857 6721894.24942313,771083.28311433 6710077.04538898)'
188,138,138,104,104,'SRID=3857;LINESTRING(779987.833032432 6728105.09603163,771083.28311433 6710077.04538898)'
189,139,139,104,104,'SRID=3857;LINESTRING(783424.266934502 6727861.0439117,771083.28311433 6710077.04538898)'
190,104,104,169,169,'SRID=3857;LINESTRING(771083.28311433 6710077.04538898,775601.181397639 6708585.15138781)'
192,168,168,105,105,'SRID=3857;LINESTRING(768840.06797857 6721894.24942313,743701.13911348 6736423.28845178)'
193,104,104,170,170,'SRID=3857;LINESTRING(771083.28311433 6710077.04538898,765084.797874202 6700529.70600489)'
196,139,139,87,87,'SRID=3857;LINESTRING(783424.266934502 6727861.0439117,785953.983759508 6745433.35639174)'
198,171,171,89,89,'SRID=3857;LINESTRING(764547.272873561 6687803.21790733,748486.338616099 6684447.63509408)'
199,184,184,187,187,'SRID=3857;LINESTRING(736643.500620426 6705891.11748958,744654.236542872 6723896.68088702)'
201,105,105,172,172,'SRID=3857;LINESTRING(743701.13911348 6736423.28845178,755584.375043988 6711211.50415212)'
202,123,123,173,173,'SRID=3857;LINESTRING(746085.180935131 6622861.05835928,737251.537575814 6667185.35021501)'
204,105,105,174,174,'SRID=3857;LINESTRING(743701.13911348 6736423.28845178,758326.838972772 6713728.33895523)'
205,37,37,39,39,'SRID=3857;LINESTRING(1295637.82513212 6848862.97123755,1305482.58723765 6903660.18292128)'
206,129,129,175,175,'SRID=3857;LINESTRING(737583.914466148 6667522.95228354,748101.491870862 6690845.72465849)'
207,129,129,176,176,'SRID=3857;LINESTRING(737583.914466148 6667522.95228354,728297.576022857 6674434.13433423)'
208,88,88,129,129,'SRID=3857;LINESTRING(743024.754756488 6678977.17631151,737583.914466148 6667522.95228354)'
209,178,178,120,120,'SRID=3857;LINESTRING(892814.641362636 6607793.54635006,875410.432552057 6580400.34033273)'
210,179,179,12,12,'SRID=3857;LINESTRING(1553686.75497718 7029779.74996667,1526153.4554614 6898322.07842467)'
211,180,180,181,181,'SRID=3857;LINESTRING(1588622.05095898 7000828.22984944,1562223.93610619 7077497.99914936)'
212,179,179,181,181,'SRID=3857;LINESTRING(1553686.75497718 7029779.74996667,1562223.93610619 7077497.99914936)'
213,180,180,12,12,'SRID=3857;LINESTRING(1588622.05095898 7000828.22984944,1526153.4554614 6898322.07842467)'
214,183,183,30,30,'SRID=3857;LINESTRING(1103047.8656455 7073788.55343932,1057734.39237905 7084041.92342586)'
215,183,183,21,21,'SRID=3857;LINESTRING(1103047.8656455 7073788.55343932,1130728.36887969 7086348.79316402)'
218,88,88,89,89,'SRID=3857;LINESTRING(743024.754756488 6678977.17631151,748486.338616099 6684447.63509408)'
219,184,184,185,185,'SRID=3857;LINESTRING(736643.500620426 6705891.11748958,741024.376949068 6688703.6377942)'
220,184,184,89,89,'SRID=3857;LINESTRING(736643.500620426 6705891.11748958,748486.338616099 6684447.63509408)'
221,184,184,186,186,'SRID=3857;LINESTRING(736643.500620426 6705891.11748958,747081.276033164 6714903.35206591)'
223,104,104,172,172,'SRID=3857;LINESTRING(771083.28311433 6710077.04538898,755584.375043988 6711211.50415212)'
225,89,89,175,175,'SRID=3857;LINESTRING(748486.338616099 6684447.63509408,748101.491870862 6690845.72465849)'
226,185,185,89,89,'SRID=3857;LINESTRING(741024.376949068 6688703.6377942,748486.338616099 6684447.63509408)'
227,89,89,188,188,'SRID=3857;LINESTRING(748486.338616099 6684447.63509408,748473.560199494 6688047.72112337)'
228,189,189,190,190,'SRID=3857;LINESTRING(959200.83497216 6117834.22841594,987731.47443829 6158598.8986593)'
229,191,191,172,172,'SRID=3857;LINESTRING(747538.502898399 6715011.29748736,755584.375043988 6711211.50415212)'
231,42,42,192,192,'SRID=3857;LINESTRING(1356648.9481359 7135343.23805745,1356513.18152989 7134416.47784108)'
233,105,105,186,186,'SRID=3857;LINESTRING(743701.13911348 6736423.28845178,747081.276033164 6714903.35206591)'
234,105,105,187,187,'SRID=3857;LINESTRING(743701.13911348 6736423.28845178,744654.236542872 6723896.68088702)'
235,191,191,193,193,'SRID=3857;LINESTRING(747538.502898399 6715011.29748736,748353.049802328 6706605.47707483)'
236,187,187,497,497,'SRID=3857;LINESTRING(744654.236542872 6723896.68088702,743777.131558634 6724116.97547724)'
238,191,191,195,195,'SRID=3857;LINESTRING(747538.502898399 6715011.29748736,743960.067623645 6723757.43057198)'
239,191,191,196,196,'SRID=3857;LINESTRING(747538.502898399 6715011.29748736,750896.369078637 6709976.23239759)'
240,197,197,195,195,'SRID=3857;LINESTRING(736298.123492574 6731469.19625989,743960.067623645 6723757.43057198)'
241,197,197,191,191,'SRID=3857;LINESTRING(736298.123492574 6731469.19625989,747538.502898399 6715011.29748736)'
242,134,134,123,123,'SRID=3857;LINESTRING(757483.528821606 6615326.11018264,746085.180935131 6622861.05835928)'
244,200,200,193,193,'SRID=3857;LINESTRING(749416.720504548 6702969.947026,748353.049802328 6706605.47707483)'
246,4,4,201,201,'SRID=3857;LINESTRING(1015819.93580178 6898041.83516777,1029820.42694527 7004192.91679913)'
248,202,202,86,86,'SRID=3857;LINESTRING(814958.041866282 6885824.02099882,813550.425500548 6886798.63958507)'
249,147,147,204,204,'SRID=3857;LINESTRING(835561.856167038 6692642.15165682,857867.811789013 6670720.08478497)'
251,147,147,205,205,'SRID=3857;LINESTRING(835561.856167038 6692642.15165682,829369.141522579 6694784.9086516)'
252,123,123,206,no equal node id,'SRID=3857;LINESTRING(746085.180935131 6622861.05835928,738547.125086035 6627660.62999457)'
254,165,165,207,207,'SRID=3857;LINESTRING(858073.599183458 6741796.25784715,846820.297152514 6781812.59465969)'
255,165,165,208,208,'SRID=3857;LINESTRING(858073.599183458 6741796.25784715,824158.798721424 6736090.92637583)'
256,4,4,2,2,'SRID=3857;LINESTRING(1015819.93580178 6898041.83516777,1014477.90947519 6899064.84850782)'
259,209,209,4,4,'SRID=3857;LINESTRING(995162.03 6873329.68,1015819.93580178 6898041.83516777)'
260,119,119,163,163,'SRID=3857;LINESTRING(718740.138688264 6598566.39602202,734265.570640955 6612900.6732535)'
261,210,210,3,3,'SRID=3857;LINESTRING(1047463.01592233 6806332.73304346,1045261.64884734 6804884.59563129)'
262,99,99,211,no equal node id,'SRID=3857;LINESTRING(778844.214994891 6338802.23619638,805484.846582112 6337773.5743951)'
263,99,99,69,69,'SRID=3857;LINESTRING(778844.214994891 6338802.23619638,937240.102055482 6383085.29621266)'
264,212,212,99,99,'SRID=3857;LINESTRING(758495.871845881 6398757.627763,778844.214994891 6338802.23619638)'
265,213,213,214,214,'SRID=3857;LINESTRING(956088.656397995 6414387.21416099,951465.612173289 6349945.06603083)'
266,69,69,215,215,'SRID=3857;LINESTRING(937240.102055482 6383085.29621266,936006.423888152 6365038.43068912)'
267,69,69,496,496,'SRID=3857;LINESTRING(937240.102055482 6383085.29621266,829273.101095401 6516280.29433337)'
270,216,216,69,69,'SRID=3857;LINESTRING(1023113.78066788 6260352.18673733,937240.102055482 6383085.29621266)'
273,217,217,98,98,'SRID=3857;LINESTRING(1350535.85740226 7197182.79476041,1359742.36722446 7189179.30213337)'
274,42,42,218,218,'SRID=3857;LINESTRING(1356648.9481359 7135343.23805745,1359607.34572508 7191396.33239616)'
275,177,177,42,42,'SRID=3857;LINESTRING(1455907.78404199 7224288.39114938,1356648.9481359 7135343.23805745)'
276,219,219,209,209,'SRID=3857;LINESTRING(954148.172554998 6819199.2596058,995162.03 6873329.68)'
277,219,219,220,220,'SRID=3857;LINESTRING(954148.172554998 6819199.2596058,963956.987900695 6800054.96229672)'
280,94,94,95,95,'SRID=3857;LINESTRING(924815.274647346 6862863.73785895,878263.664996046 6850438.59987215)'
281,159,159,221,221,'SRID=3857;LINESTRING(896576.908927261 7044703.03862488,813897.129302683 7006295.30275364)'
284,211,no equal node id,52,52,'SRID=3857;LINESTRING(805484.846582112 6337773.5743951,925436.796678455 6276396.02224595)'
285,215,215,223,223,'SRID=3857;LINESTRING(936006.423888152 6365038.43068912,920977.110434478 6279851.11008204)'
286,224,224,215,215,'SRID=3857;LINESTRING(929777.562530262 6346647.50581194,936006.423888152 6365038.43068912)'
287,225,225,224,224,'SRID=3857;LINESTRING(860410.836022479 6357156.92951801,929777.562530262 6346647.50581194)'
288,224,224,223,223,'SRID=3857;LINESTRING(929777.562530262 6346647.50581194,920977.110434478 6279851.11008204)'
