'id','geom','v_id','lon','lat','typ','voltage','frequency','name','operator','ref','wkt_srid_4326','wkt_srid_3857'
1399,'0101000020E610000019E19BE390D72040959B8623D6F64940',52755,8.4210272911,51.9284099967,'joint','380000;220000;110000;380000;220000;110000;110000','50','110kV Avenwedde','RWE','4375','SRID=4326;POINT(8.42102729108642 51.9284099967255)','SRID=3857;POINT(937424.470000001 6787191.4)'
1400,'0101000020E6100000B4671DC381781F403453C4334B314A40',55284,7.8676825034,52.3851074895,'joint','380000;220000;110000;380000;220000;110000;110000','','','Amprion','4132','SRID=4326;POINT(7.8676825033853 52.3851074894541)','SRID=3857;POINT(875826.41 6870059.61000001)'
1401,'0101000020E6100000E1803A81959D1F4078B6DB3FCD264A40',55283,7.903890628,52.303138716,'joint','380000;220000;110000;380000;220000;110000;110000','50','110kV Halen Ost+West','Amprion','4132','SRID=4326;POINT(7.90389062804772 52.3031387160126)','SRID=3857;POINT(879857.08 6855123.50999999)'
1402,'0101000020E61000009A4B21A30DF11B409BA0B2DC9EC24940',55368,6.9854035844,51.5204730866,'joint','380000;220000;110000;380000;220000;110000;380000;220000;110000','','','RWE','4566','SRID=4326;POINT(6.98540358439177 51.5204730865673)','SRID=3857;POINT(777611.57 6713880.95)'
1403,'0101000020E61000002E62DDE8C3811A40978449598BA04940',55444,6.6267238984,51.2542525872,'joint','380000;220000;110000;380000;220000;220000;110000','50;50','','RWE','4588','SRID=4326;POINT(6.62672389842241 51.2542525872206)','SRID=3857;POINT(737683.53 6666391.88999999)'
1404,'0101000020E6100000C5FC27ACCD951C40E327BC4F9EC04940',54584,7.1462923908,51.5048312825,'joint','380000;220000;110000;380000;220000;380000;220000;110000','','','RWE','4550','SRID=4326;POINT(7.14629239076675 51.5048312824945)','SRID=3857;POINT(795521.63 6711083.06999999)'
1405,'0101000020E61000006C0E66A09EE11A400F59CB3D0CAC4940',55153,6.7203316748,51.3441235774,'joint','380000;220000;110000;380000;380000;220000;110000','','Meerbusch West','RWE','4142','SRID=4326;POINT(6.72033167479422 51.3441235773954)','SRID=3857;POINT(748103.9 6682392.43)'
1406,'0101000020E61000003C98E739F54A274055B36CA076444940',75844,11.6464021774,50.5348701983,'merge','380000;220000;110000;380000;380000;380000','50','Umspannwerk Remptendorf','50Hertz Transmission GmbH','RDF;RE','SRID=4326;POINT(11.6464021773537 50.5348701983227)','SRID=3857;POINT(1296471.55995669 6539426.42486051)'
1407,'0101000020E6100000F73D7AB66E252040F7100FAF3ACA4840',79485,8.0731102967,49.5799158882,'joint','380000;220000;20000;20000;380000;220000;380000;220000;380000;220000','50;50;50;50','','RWE','','SRID=4326;POINT(8.07311029665196 49.5799158881727)','SRID=3857;POINT(898694.527341229 6373840.02987606)'
1408,'0101000020E61000004BB8CBD44E7B1A40DA506DD5F7864940',57738,6.6204179048,51.0544382843,'joint','380000;220000;220000','50;50','380 kV Neurath 2b; 220 kV Neurath 1a;220 kV Neurath 1a','RWE','','SRID=4326;POINT(6.62041790479095 51.0544382842797)','SRID=3857;POINT(736981.55 6630928.87999999)'
1409,'0101000020E610000013F8F9F927301B409F57CDA2B6AA4840',57359,6.7970274981,49.3336986067,'joint','380000;220000;220000','50;50','Ensdorf - Uchtelfangen Nord |Süd ; Uchtelfangen Taubental Nord|Süd','Amprion','4545','SRID=4326;POINT(6.79702749813261 49.3336986067436)','SRID=3857;POINT(756641.64 6331673.92)'
1410,'0101000020E610000056CB8B16D1B71A40D5A07C1667D34940',52335,6.6795085452,51.6515834912,'joint','380000;220000;220000;110000;380000;110000','50','Pfalzdorf TR211+TR212','RWE','4569','SRID=4326;POINT(6.67950854519116 51.6515834911858)','SRID=3857;POINT(743559.490000001 6737370.79999999)'
1411,'0101000020E61000003ABE6DAB45CF1F40EAAA982941CC4740',55802,7.9524142061,47.5957386013,'joint','380000;220000;220000;220000;380000','50;50;50;50','','','','SRID=4326;POINT(7.95241420609778 47.5957386012504)','SRID=3857;POINT(885258.699999999 6039861.73)'
1412,'0101000020E610000081D74BD1F1C91F400EDEB0B112CC4740',55808,7.9472115233,47.5943204988,'joint','380000;220000;220000;380000','50;50;50','Koppelleitung Laufenburg (CH) - Sierentz (F);Koppelleitung Laufenburg (CH) - Sierentz (F)','','','SRID=4326;POINT(7.94721152329828 47.5943204988108)','SRID=3857;POINT(884679.539999999 6039627.63999999)'
1413,'0101000020E6100000951E38F538AD2540A60B1FD4A5AF4840',52440,10.8383251792,49.3722481872,'joint','380000;220000;220000;380000','50','Irsching - Raitersaich;Ingolstadt - Raitersaich;Ingolstadt - Raitersaich;Irsching - Raitersaich','TenneT TSO GmbH','424;425;265;266','SRID=4326;POINT(10.8383251791959 49.3722481872167)','SRID=3857;POINT(1206516.84 6338261.78999999)'
1414,'0101000020E6100000CFA1F29954E41F401C8BB0CEFDD54940',54469,7.9729789786,51.6718080866,'joint','380000;220000;220000;380000','50','220kV Haarstrang Ost','RWE','4316','SRID=4326;POINT(7.97297897857102 51.6718080865887)','SRID=3857;POINT(887547.959999999 6741000.3)'
1415,'0101000020E6100000F676141B4AE51A4090AEA4656BAE4940',52360,6.7239155036,51.3626524977,'joint','380000;220000;220000;380000','50','Meerbusch West+ANK','RWE','4578','SRID=4326;POINT(6.72391550362021 51.3626524976836)','SRID=3857;POINT(748502.850000001 6685695.19999999)'
1416,'0101000020E61000005176F5784521244013F5DE7EED224840',53502,10.0649831581,48.2728727902,'joint','380000;220000;220000;380000','','Günzburg Nord;Günzburg Süd;Iller Ltg.;Iller Ltg.;Günzburg Nord;Süd','RWE','4549','SRID=4326;POINT(10.0649831580769 48.2728727902087)','SRID=3857;POINT(1120428.79999999 6152371.8)'
1417,'0101000020E6100000E48CE927A6CC274092BFE6932BB34940',58649,11.899705169,51.3997673871,'joint','380000;220000;220000;380000','50;50','233 Großdalzig - Eula, 358 Wolkramshausen - Eula;357;358 Bad Lauchstädt - Wolkramshausen','50Hertz Transmission','233;358','SRID=4326;POINT(11.8997051689716 51.3997673870755)','SRID=3857;POINT(1324669.12 6692314.92999999)'
1418,'0101000020E610000085E2F34DFBB927401E31807983AF4940',53859,11.8632454262,51.3711997868,'joint','380000;220000;220000;380000','50;50;50','233 Großdalzig - Eula, 358 Wolkramshausen - Eula;233 Großdalzig - Eula, 358 Wolkramshausen - Eula;471,472','50Hertz Transmission','233;358','SRID=4326;POINT(11.8632454261981 51.3711997867524)','SRID=3857;POINT(1320610.44 6687219.2)'
1419,'0101000020E6100000BCEDAB401ED722404D3A324454564840',53092,9.4201526842,48.6744466062,'joint','380000;220000;220000;380000','','380 kV; 220 kV','','','SRID=4326;POINT(9.4201526841997 48.6744466061833)','SRID=3857;POINT(1048646.6 6219801.25)'
1420,'0101000020E6100000FE830624372B1C40F47772CE43D94940',53311,7.0422025327,51.6973817882,'joint','380000;220000;220000;380000','','Grafschaft West;Hamaland+Münsterland','Amprion','4306','SRID=4326;POINT(7.04220253267067 51.6973817881516)','SRID=3857;POINT(783934.400000001 6745592.07)'
1421,'0101000020E6100000AF39483BAB9B1D40FA51127E2CD24940',56506,7.4020203841,51.6419828023,'joint','380000;220000;220000;380000','50;50','RWE 4301 Pkt Waltrop - Gersteinwerk;380kV Mengede Nord+Süd','RWE','4301','SRID=4326;POINT(7.402020384105 51.641982802339)','SRID=3857;POINT(823989.14 6735648.43)'
1422,'0101000020E61000009EEF10EDDBB61D40664ADF4A8BBA4940',52310,7.4285733263,51.4573758688,'joint','380000;220000;220000;380000','50;50;50','','RWE','4316','SRID=4326;POINT(7.42857332626218 51.4573758688246)','SRID=3857;POINT(826945.000000002 6702600.50000001)'
1423,'0101000020E61000001ECFFB4FB0581A403667C39613B84940',52171,6.5866100786,51.4380978064,'joint','380000;220000;220000;380000;220000','50;50','220kV Ürdingen West','RWE','4577','SRID=4326;POINT(6.5866100785677 51.4380978063695)','SRID=3857;POINT(733218.079999999 6699157.09999999)'
1424,'0101000020E610000072A8E5C432E31E40DD5FBD386DBE4840',54845,7.7218733564,49.4877081799,'joint','380000;220000;220000;380000;220000','50;50;50','380kV Bürstadt Ltg. | 380kV Kaiserslautern Süd','Amprion','','SRID=4326;POINT(7.72187335635873 49.4877081799202)','SRID=3857;POINT(859595.010000001 6358024.11)'
1425,'0101000020E6100000F0E2EB3C956B2440D7164141EEF74740',55964,10.2101229704,47.9369584625,'joint','380000;220000;220000;380000;220000','','Vöhringen Ost; Füssen West;Vöhringen Ost; Füssen West','RWE','','SRID=4326;POINT(10.2101229703853 47.9369584625071)','SRID=3857;POINT(1136585.69 6096373.36999999)'
1426,'0101000020E6100000D0687A0EAB442140D015A59F6B004A40',52409,8.6341175579,52.003284412,'joint','380000;220000;220000;380000;220000','50;50;50','','Wesertal','A 01, 04, 05','SRID=4326;POINT(8.63411755794769 52.0032844120102)','SRID=3857;POINT(961145.570000001 6800719.34)'
1427,'0101000020E610000007DC5A9A158A1C4082FEF64A42B54940',55261,7.1348480337,51.4160855967,'joint','380000;220000;220000;380000;220000','50','RWE 4516 Eiberg - Opladen;Itterbach Ost','RWE','4516','SRID=4326;POINT(7.13484803371012 51.4160855966593)','SRID=3857;POINT(794247.649999999 6695227.10999999)'
1428,'0101000020E610000097EEA68216461A405032D66551E64840',58280,6.5684452452,49.7993590637,'joint','380000;220000;220000;380000;220000','50;50;50','380 kV Gilzem Ost; Uchtelfangen West; 220 kV Heisdorf - Quint Nord; Niederstedem Ost;220 kV Heisdorf - Quint Nord;380 kV Gilzem Ost; Uchtelfangen West; 220 kV Niederstedem Ost','Amprion','4553','SRID=4326;POINT(6.56844524520752 49.7993590637094)','SRID=3857;POINT(731195.98 6411600.6)'
1429,'0101000020E6100000433653A4895E24401C8E51F012274A40',52267,10.1846438743,52.3052654646,'joint','380000;220000;380000','50;50;50','Leitung 2024;3026;Leitung 3026','TenneT','2024','SRID=4326;POINT(10.1846438743188 52.3052654646128)','SRID=3857;POINT(1133749.37 6855510.69)'
1430,'0101000020E6100000222F630057692240EB08600843764840',54613,9.2057418939,48.9239206761,'joint','380000;220000;380000','','Anlage 332;Anlage 332','EnBW','','SRID=4326;POINT(9.20574189387077 48.9239206761284)','SRID=3857;POINT(1024778.5 6261962.17)'
1431,'0101000020E6100000F99C14334FC327405CDA40E0A98A4A40',53412,11.8814636195,53.0833092038,'joint','380000;220000;380000','50;50;50','514;516,331,332;331,332;514;516','50Hertz_Transmission','514;516','SRID=4326;POINT(11.8814636194861 53.0833092037835)','SRID=3857;POINT(1322638.48 6998422.76)'
1432,'0101000020E6100000D678BF758CD822401A63C56675564840',53094,9.4229466244,48.6754578079,'joint','380000;220000;380000','','RWE-Donauleitung 380 kV','EVS','','SRID=4326;POINT(9.42294662439637 48.6754578079037)','SRID=3857;POINT(1048957.62 6219971.71999999)'
1433,'0101000020E610000043B6E51F6B802040EFFCC3382ED14740',54880,8.2508172958,47.6342230756,'joint','380000;220000;380000;0;220000','50;50;50','','RWE','4554','SRID=4326;POINT(8.25081729582883 47.634223075578)','SRID=3857;POINT(918476.78 6046216.89)'
1434,'0101000020E610000063723D08A83D1D403A52A760703B4A40',55160,7.3102113044,52.4643669908,'joint','380000;220000;380000;0;220000','50;50;50;50','220-kV Amelsbüren','Amprion','4307','SRID=4326;POINT(7.31021130442659 52.4643669907568)','SRID=3857;POINT(813769 6884528.43)'
1435,'0101000020E61000008AA07DCBA4472240584C48B440944840',57809,9.1399291602,49.1582246163,'joint','380000;220000;380000;220000','','','EnBW','Anlage 316','SRID=4326;POINT(9.13992916019949 49.1582246163386)','SRID=3857;POINT(1017452.26 6301751.57)'
1436,'0101000020E6100000612942EC76CF1D4085C9669108334940',54080,7.4526020923,50.3986989738,'joint','380000;220000;380000;220000','50','','RWE','4133','SRID=4326;POINT(7.4526020923025 50.398698973836)','SRID=3857;POINT(829619.869999999 6515611.93999999)'
1437,'0101000020E6100000F7AA6277CF301D4073A5CDFF22BA4940',55327,7.2976664213,51.4541930918,'joint','380000;220000;380000;220000','50;50;50','380kV Kemnade Süd+ANK;220kV Laer West+Pöppinghausen Ost','RWE','2652','SRID=4326;POINT(7.29766642131539 51.4541930917866)','SRID=3857;POINT(812372.510000001 6702031.9)'
1438,'0101000020E6100000C98A5F4F0B8C1C40AC4A1F5436C34940',52563,7.1367618944,51.5250954774,'joint','380000;220000;380000;220000','50','380kV Westfalen West;380kV Herne 1A','RWE','4129','SRID=4326;POINT(7.13676189442294 51.5250954773704)','SRID=3857;POINT(794460.700000001 6714707.95)'
1439,'0101000020E61000004240D7AB35212440AA5BF2E5DD224840',53500,10.0648626042,48.2723967965,'joint','380000;220000;380000;220000','','Donau Ost;Donau West;Iller Ltg.;Donau Ost;Donau West;Iller Ltg.','RWE','4528','SRID=4326;POINT(10.0648626041658 48.2723967965497)','SRID=3857;POINT(1120415.38 6152292.18999999)'
1440,'0101000020E6100000389D3E9F3C792240419D895A1C764840',54619,9.2367906345,48.9227402851,'joint','380000;220000;380000;220000','','Anlage 315;Anlage 315','EnBW','','SRID=4326;POINT(9.23679063453038 48.9227402851052)','SRID=3857;POINT(1028234.83 6261762.18999999)'
1441,'0101000020E61000009CAA699A60DD1A40F56DEBFABC804940',56969,6.7161888244,51.0057672166,'joint','380000;220000;380000;220000','50;50;50','380 kV Opladen Nord|Süd;220 kV Frixheim Süd; Niederaußem 5e;380 kV Opladen Nord|Süd; 220 kV Frixheim Süd; Niederaußem 5e','RWE','4560','SRID=4326;POINT(6.71618882436692 51.0057672166403)','SRID=3857;POINT(747642.720000001 6622313.94)'
1442,'0101000020E61000002B2728C7200C1C40C9E3A83358B14840',57693,7.011843788,49.3855042052,'joint','380000;220000;380000;220000','50','380 kV Bliestal Süd;Bürstadt Ltg.;220 kV Osburg Ltg.;Barbara Ltg.','Amprion','','SRID=4326;POINT(7.01184378798079 49.3855042051942)','SRID=3857;POINT(780554.880000001 6340528.34999999)'
1443,'0101000020E6100000E39EEC7B9D2A21409811A396BFE84840',52142,8.5832327582,49.8183468148,'joint','380000;220000;380000;220000','50;50;50','380 kV Ried Ost|West; 220 kV Kranichstein Ost; Marxheim Ost; Pfungstadt Ost;380 kV Ried Ost|West;220 kV Kranichstein Ost; Marxheim Ost; Pfungstadt Ost','RWE','4591','SRID=4326;POINT(8.58323275817333 49.8183468147501)','SRID=3857;POINT(955481.1 6414875.94)'
1444,'0101000020E610000087646BAE18A71C40CD2499E513664940',51960,7.1631800893,50.7974822042,'joint','380000;220000;380000;220000','50;50;50','380 kV Siegtal Nord|Süd;220 kV Gremberghoven Ost|West;380 kV Siegtal Nord|Süd; 220 kV Gremberghoven Ost|West','RWE','4103','SRID=4326;POINT(7.1631800892875 50.7974822042248)','SRID=3857;POINT(797401.56 6585548.54999999)'
1445,'0101000020E61000003933EB67601A2840977C7129DB644940',57842,12.0515167689,50.78793829,'joint','380000;220000;380000;220000','50;50;50','207 Röhrsdorf - Weida, 208 Eula - Weida, 573 Remptendorf, 575 Röhrsdorf;573 Remptendorf - Weida, 575 Weida - Röhrsdorf;207 Röhrsdorf - Weida, 208 Eula - Weida','50Hertz Transmission','207;208;573;575','SRID=4326;POINT(12.0515167688951 50.7879382900366)','SRID=3857;POINT(1341568.71 6583867.83999999)'
1446,'0101000020E610000099C4D794008221409CB1908A82A74840',57918,8.7539106859,49.3086713034,'joint','380000;220000;380000;220000','50;50','Elsenz;HUEFF-WIESL-NEURO;Elsenz','Badenwerk','','SRID=4326;POINT(8.75391068586241 49.3086713034165)','SRID=3857;POINT(974480.879999998 6327399.68)'
1447,'0101000020E6100000B8A8266D03FE204056EBAC2F83994A40',52215,8.4961198911,53.1993159861,'joint','380000;220000;380000;220000','50;50;50','201','TenneT','301','SRID=4326;POINT(8.49611989113724 53.1993159860928)','SRID=3857;POINT(945783.740000002 7019951.41999999)'
1448,'0101000020E6100000E106809B49101C40F35CCD7B56D04940',52631,7.01590579,51.6276392701,'joint','380000;220000;380000;220000','','380kV Lippe Nord+Süd;220kV Schermbeck Nord','Amprion','4569','SRID=4326;POINT(7.01590579003252 51.627639270091)','SRID=3857;POINT(781007.06 6733075.86999999)'
1449,'0101000020E6100000F07047435B6A224098C74D89FA834840',54358,9.20772753,49.0310832624,'joint','380000;220000;380000;220000','50;50;50','','','','SRID=4326;POINT(9.20772752997479 49.0310832624229)','SRID=3857;POINT(1024999.54 6280137.22)'
1450,'0101000020E61000008DD3204CAD4228408C85E880FCCA4840',79356,12.1302284041,49.5858307968,'joint','380000;220000;380000;220000','','Schwandorf - Etzenricht;Mechlenreuth - Schwandorf;Schwandorf - Etzenricht;Mechlenreuth - Schwandorf','TenneT TSO GmbH','457;248','SRID=4326;POINT(12.1302284040519 49.5858307967529)','SRID=3857;POINT(1350330.84914516 6374855.60347461)'
1451,'0101000020E610000001D91FE693A52740BD06D3F35E1D4840',52249,11.8233940042,48.2294602185,'joint','380000;220000;380000;220000','','Irsching - Ottenhofen;Neufinsing - Zolling;Irsching - Ottenhofen;Neufinsing - Zolling','TenneT TSO GmbH','421','SRID=4326;POINT(11.8233940042378 48.2294602184679)','SRID=3857;POINT(1316174.2 6145114.09)'
1452,'0101000020E6100000BA012CDD53F320409FD1FA26DFB64A40',75568,8.4752492062,53.4286850667,'merge','380000;220000;380000;220000;110000','50;50','Kernkraftwerk Unterweser;Unterweser','EON_Netz','UWES','SRID=4326;POINT(8.4752492061824 53.4286850666715)','SRID=3857;POINT(943460.425978322 7062690.08639161)'
1453,'0101000020E61000000C256D43EB8E1B40B25A90C9CCD24840',58291,6.8895693336,49.6468746142,'joint','380000;220000;380000;220000;110000;110000','50;50','380 kV Uchtelfangen Ost|West; 220 kV Osburg;380 kV Uchtelfangen Ost|West;220 kV Osburg;110kV Mandern Ost;110kV Mandern Ost','RWE','','SRID=4326;POINT(6.88956933358828 49.6468746142249)','SRID=3857;POINT(766943.350000001 6385343.85999999)'
1454,'0101000020E6100000BCE0C8B3985E2240A9ECC08DF9754840',54604,9.184758776,48.9216782753,'joint','380000;220000;380000;220000;110000;110000','','Anlage 332;Anlage 332;Anlage 203; HOHCK-PULVE','EnBW','','SRID=4326;POINT(9.18475877596972 48.9216782753004)','SRID=3857;POINT(1022442.67 6261582.26999999)'
1455,'0101000020E6100000D2F08B3C3C16214009881CE05BF94940',64640,8.5434283181,51.9481163158,'joint','380000;220000;380000;220000;110000;110000','','','Stadtwerke Bielefeld','4375','SRID=4326;POINT(8.54342831810246 51.9481163157762)','SRID=3857;POINT(951050.089999999 6790749.65000001)'
1456,'0101000020E6100000BF5C721C905A2240031C0C4481844840',53153,9.1768807306,49.0351948794,'joint','380000;220000;380000;220000;110000;110000','50;50;16.7;16.7','','EnBW;DB_Energie','','SRID=4326;POINT(9.17688073059105 49.0351948794487)','SRID=3857;POINT(1021565.69 6280835.34)'
1457,'0101000020E6100000C9B92F42EEB11C40F2117E31EABB4940',55333,7.1737604467,51.4680845132,'joint','380000;220000;380000;220000;110000;110000','','380kV Weitmar West 220kV Welper Ost;110kV Bochum-Linden+Bochum-Eppendorf','RWE','4360','SRID=4326;POINT(7.17376044670386 51.4680845132424)','SRID=3857;POINT(798579.360000001 6704513.88)'
1458,'0101000020E6100000D5229667857B1C406AAC546BA6B94940',52670,7.1206260858,51.4503912128,'joint','380000;220000;380000;220000;110000;220000;110000','50;50;50;50','220kV Gladbeck West+ANK;110kV Leithe Ost+West','RWE','4170','SRID=4326;POINT(7.120626085795 51.4503912127919)','SRID=3857;POINT(792664.47 6701352.74999999)'
1459,'0101000020E61000005F7DEEA165D01A4008E091586DAF4940',52362,6.7035126974,51.3705244744,'joint','380000;220000;380000;220000;220000','50;50;50','220 KV','RWE','4578','SRID=4326;POINT(6.70351269739271 51.3705244743615)','SRID=3857;POINT(746231.62 6687098.78)'
1460,'0101000020E6100000740D2FECC77C1D40BD7D16744E194A40',53318,7.3718563942,52.1977067098,'joint','380000;220000;380000;220000;220000','50;50','','Amprion','4307','SRID=4326;POINT(7.37185639416872 52.1977067098446)','SRID=3857;POINT(820631.3 6835952.60999999)'
1461,'0101000020E6100000B59CB9CB378A1C40675C351690B54940',55262,7.1349784691,51.4184596787,'joint','380000;220000;380000;220000;220000','','Itterbach Ost','RWE','4516','SRID=4326;POINT(7.13497846908938 51.4184596787025)','SRID=3857;POINT(794262.17 6695650.88000001)'
1462,'0101000020E6100000D5B715B829301B4028E617CFACAA4840',57358,6.7970341457,49.3333987109,'joint','380000;220000;380000;220000;220000','50;50;50','Ensdorf - Uchtelfangen Nord |Süd ; Uchtelfangen Taubental Nord|Süd;Ensdorf - Uchtelfangen Nord |Süd ; Uchtelfangen Taubental Nord|Süd','Amprion','4545','SRID=4326;POINT(6.79703414566571 49.3333987108893)','SRID=3857;POINT(756642.379999999 6331622.69)'
1463,'0101000020E6100000FE5F7FFD7E232040412354D757CA4840',58310,8.0693282335,49.5808056985,'joint','380000;220000;380000;220000;220000','50;50;50','','RWE','','SRID=4326;POINT(8.0693282335269 49.5808056984738)','SRID=3857;POINT(898273.510000001 6373992.8)'
1464,'0101000020E6100000E98ECEEA0687204036D6B03FDD834840',53781,8.2637246492,49.0301894773,'joint','380000;220000;380000;220000;220000','50;50;50','','','','SRID=4326;POINT(8.26372464915717 49.0301894772969)','SRID=3857;POINT(919913.62 6279985.46999999)'
1465,'0101000020E6100000CBD4887AAE6A1E405910159ED5F24940',54564,7.6041812082,51.897144089,'joint','380000;220000;380000;220000;220000','','','RWE','4307','SRID=4326;POINT(7.60418120823051 51.897144089017)','SRID=3857;POINT(846493.58 6781549.11)'
1466,'0101000020E6100000CE80FAF697222040E2E94AE565CA4840',58311,8.0675656491,49.5812346092,'joint','380000;220000;380000;220000;220000','50;50;50','','RWE','','SRID=4326;POINT(8.06756564910793 49.5812346092023)','SRID=3857;POINT(898077.3 6374066.44)'
1467,'0101000020E610000003FA27B63C9C1A405C4F6C2B27B14940',52392,6.6525753462,51.384007862,'joint','380000;220000;380000;220000;220000','50;50;50','380kV Toeppersee West+220kV Mündelheim Nord;220 KV','RWE','4577','SRID=4326;POINT(6.65257534617422 51.3840078619821)','SRID=3857;POINT(740561.299999999 6689503.43999999)'
1468,'0101000020E61000002D88DCF1378820409E8A5FCDA7834840',53782,8.2660518247,49.0285584179,'joint','380000;220000;380000;220000;220000','50;50;50','','','','SRID=4326;POINT(8.26605182473221 49.0285584179412)','SRID=3857;POINT(920172.679999999 6279708.54999999)'
1469,'0101000020E6100000D3FF6C5516011C40939281A7AD9F4940',55584,7.0010617588,51.2474870093,'joint','380000;220000;380000;220000;220000','50;50;50;50','RWE 4516 Eiberg - Opladen;380kV Oerkhaus Ost+West;220kV Itterbach Ost;220kV Itterbach West','RWE','4516','SRID=4326;POINT(7.00106175878314 51.2474870093039)','SRID=3857;POINT(779354.63 6665188.61999999)'
1470,'0101000020E610000006FB8B7CE2981C40F197267B93C04940',52570,7.1493014775,51.5045007647,'joint','380000;220000;380000;220000;220000','','','RWE','4358','SRID=4326;POINT(7.14930147747396 51.5045007646985)','SRID=3857;POINT(795856.599999998 6711023.96000001)'
1471,'0101000020E6100000E31CBC0942D52040DF1D2BE384D04840',58158,8.4165194552,49.6290554009,'joint','380000;220000;380000;220000;220000','50;50;50','380 kV Bürstadt Ltg.; 220 kV Roxheim Nord;380 kV Bürstadt Ltg.; 220 kV Anilin 3c|4d; Roxheim Nord;220 kV Anilin 3c|4d','RWE','4542','SRID=4326;POINT(8.41651945515918 49.629055400899)','SRID=3857;POINT(936922.660000002 6382280.89)'
1472,'0101000020E6100000A94F5BCB6D442140FEC71A84FCFF4940',52408,8.6336501645,51.9998936778,'joint','380000;220000;380000;220000;220000','50;50;50','','E.ON Westfalen Weser','','SRID=4326;POINT(8.63365016450537 51.9998936777847)','SRID=3857;POINT(961093.54 6800106.23)'
1473,'0101000020E6100000B48E2DF8FB721E40DFE6FB01CBF24940',54563,7.6122893122,51.8968203049,'joint','380000;220000;380000;220000;220000','','','RWE','4307','SRID=4326;POINT(7.61228931215344 51.8968203048696)','SRID=3857;POINT(847396.169999999 6781490.7)'
1474,'0101000020E6100000E2D0F5DCC1011C405822455BC2AF4840',55885,7.0017160916,49.3731187904,'joint','380000;220000;380000;220000;220000','50','Uchtelfangen - KW Weiher','RWE','4538','SRID=4326;POINT(7.0017160916361 49.3731187903947)','SRID=3857;POINT(779427.47 6338410.63000001)'
1475,'0101000020E6100000CE23220F59A11A40D7BFFA183FB14940',52361,6.6575662961,51.3847380852,'joint','380000;220000;380000;220000;220000','50;50;50','380kV Toeppersee West+220kV Mündelheim Nord;220 KV','RWE','4578','SRID=4326;POINT(6.65756629606126 51.3847380852091)','SRID=3857;POINT(741116.89 6689633.69)'
1476,'0101000020E61000005AF1B4DC424B2440B1A44D83DFFE4740',53145,10.1469944926,47.9911960725,'joint','380000;220000;380000;220000;220000;110000','','Vöhringen Ost; Füssen West;Vöhringen Ost; Füssen West; K11;Vöhringen West;K11','RWE','','SRID=4326;POINT(10.1469944926145 47.9911960724943)','SRID=3857;POINT(1129558.26 6105390.3)'
1477,'0101000020E61000005B49A54C8AD31D407DB398EB82D44940',52305,7.4565822578,51.6602453704,'joint','380000;220000;380000;220000;220000;110000;110000','50;50;50','','RWE','4301','SRID=4326;POINT(7.45658225783185 51.6602453704463)','SRID=3857;POINT(830062.940000001 6738925.05999999)'
1478,'0101000020E6100000D23F5AE52112204018138E2CD1C74740',54890,8.0354148553,47.5610709852,'joint','380000;220000;380000;220000;380000','50','','','','SRID=4326;POINT(8.03541485525776 47.5610709851955)','SRID=3857;POINT(894498.29 6034140.86999999)'
1479,'0101000020E61000006A273571FCC51F40DB08143832CC4740',52814,7.9433458031,47.595282564,'joint','380000;220000;380000;220000;380000','50;50;50;50','','','','SRID=4326;POINT(7.94334580313612 47.5952825639558)','SRID=3857;POINT(884249.21 6039786.44999999)'
1481,'0101000020E6100000ACA05C7F499D2A4045DE3EA3181D4A40',62442,13.3072013665,52.2273143823,'joint','380000;220000;380000;220000;380000','50;50','525; 526;525; 526;525=521','50Hertz Transmission','525; 526','SRID=4326;POINT(13.307201366479 52.2273143822645)','SRID=3857;POINT(1481350.88 6841331.62999999)'
1482,'0101000020E61000003CF2213FFF412140A899D713ADAA4840',57970,8.6289005021,49.3334069064,'joint','380000;220000;380000;220000;380000','50;50;50','HUEFF-WIESL-NEURO;WIESL-NEURO;Philippsburg - Neurott 1x 380 kV','EnBW','','SRID=4326;POINT(8.62890050210364 49.3334069063888)','SRID=3857;POINT(960564.809999999 6331624.09)'
1483,'0101000020E610000066807EA447142040E4B2D451CEC74740',54893,8.0396090893,47.5609838761,'joint','380000;220000;380000;220000;380000','50','','','7640','SRID=4326;POINT(8.03960908931931 47.5609838760918)','SRID=3857;POINT(894965.189999999 6034126.5)'
1484,'0101000020E61000009107A31657932040CF628B4165C34840',58382,8.287773807,49.5265275889,'joint','380000;220000;380000;220000;380000;220000','50;50;50','Kaiserslautern Süd; Eisbach Süd; Weingarten Ltg.; Roxheim Süd','RWE','4557','SRID=4326;POINT(8.28777380695445 49.5265275889011)','SRID=3857;POINT(922590.76 6364678.97)'
1485,'0101000020E61000001CFCD9ECF40F21400C87C9BA2FED4840',51856,8.531165506,49.8530190929,'joint','380000;220000;380000;220000;380000;220000','50;50','380 kV Ried Ost|West; 220 kV Kranichstein Ost; Marxheim Ost; Pfungstadt Ost;1 x 380 kV, 1 x 220 kV;1 x 380 kV, 2 x 220 kV','RWE','4591','SRID=4326;POINT(8.53116550599048 49.8530190929433)','SRID=3857;POINT(949685 6420860.14)'
